# k    qy    S_u(qy)
1    0.0490874    0.324618
2    0.0981748    0.0825136
3    0.147262    0.0492159
4    0.19635    0.0360226
5    0.245437    0.0226093
6    0.294524    0.00782261
7    0.343612    0.0159757
8    0.392699    0.0101056
9    0.441786    0.00802104
10    0.490874    0.00288695
11    0.539961    0.00670786
12    0.589049    0.00469954
13    0.638136    0.00411476
14    0.687223    0.00340489
15    0.736311    0.00401632
16    0.785398    0.00205194
17    0.834486    0.00206026
18    0.883573    0.0031193
19    0.93266    0.00430711
20    0.981748    0.0022855
21    1.03084    0.00247567
22    1.07992    0.00310346
23    1.12901    0.00141178
24    1.1781    0.0019892
25    1.22718    0.0035169
26    1.27627    0.00204577
27    1.32536    0.00260398
28    1.37445    0.00227406
29    1.42353    0.000991608
30    1.47262    0.00215254
31    1.52171    0.0018708
32    1.5708    0.00143367
33    1.61988    0.00127055
34    1.66897    0.00129136
35    1.71806    0.000789189
36    1.76715    0.00176827
37    1.81623    0.00165438
38    1.86532    0.00159653
39    1.91441    0.00117458
40    1.9635    0.00266102
41    2.01258    0.00138608
42    2.06167    0.00200283
43    2.11076    0.000792336
44    2.15984    0.00206495
45    2.20893    0.00121361
46    2.25802    0.00121131
47    2.30711    0.0010613
48    2.35619    0.00217055
49    2.40528    0.001293
50    2.45437    0.00153133
51    2.50346    0.00105719
52    2.55254    0.000935595
53    2.60163    0.000748212
54    2.65072    0.00116207
55    2.69981    0.00123414
56    2.74889    0.000688404
57    2.79798    0.00131352
58    2.84707    0.00134993
59    2.89616    0.000917319
60    2.94524    0.00134068
61    2.99433    0.00121657
62    3.04342    0.000605194
63    3.09251    0.00132715
64    3.14159    0.00138944
