# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.015792    0.005073
2    0.045462    0.007428
3    0.087778    0.008934
4    0.139037    0.010338
5    0.198520    0.011172
6    0.266508    0.011793
7    0.342034    0.012539
8    0.424628    nan
9    0.513964    nan
10    0.609332    nan
11    0.711435    nan
12    0.818611    nan
13    0.929212    nan
14    1.040700    nan
15    1.152610    nan
16    1.264603    nan
17    1.377165    nan
18    1.490407    nan
19    1.602444    nan
20    1.712834    nan
21    1.821326    nan
22    1.926915    nan
23    2.030995    nan
24    2.132961    nan
25    2.233096    nan
26    2.330340    nan
27    2.424203    nan
28    2.514955    nan
29    2.602475    nan
30    2.688110    nan
31    2.772286    nan
32    2.856309    nan
33    2.940616    nan
34    3.024180    nan
35    3.109135    nan
36    3.195350    nan
37    3.282412    nan
38    3.369333    nan
39    3.455495    nan
40    3.541067    nan
41    3.626139    nan
42    3.710736    nan
43    3.794111    nan
44    3.876735    nan
45    3.958557    nan
46    4.041573    nan
47    4.126983    nan
48    4.213769    nan
49    4.301270    nan
50    4.386714    nan
51    4.469425    nan
52    4.548928    nan
53    4.624059    nan
54    4.694649    nan
55    4.759944    nan
56    4.819074    nan
57    4.873202    nan
58    4.920598    nan
59    4.961922    nan
60    4.995184    nan
61    5.021109    nan
62    5.038903    nan
63    5.049929    nan
