# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.228329    0.185549
2    0.385592    0.274822
3    0.537573    0.340629
4    0.717998    0.371534
5    0.930402    0.384158
6    1.163151    0.396531
7    1.437502    0.402901
8    1.752107    nan
9    2.089928    nan
10    2.465005    nan
11    2.883807    nan
12    3.324411    nan
13    3.808650    nan
14    4.313409    nan
15    4.846022    nan
16    5.419885    nan
17    6.006487    nan
18    6.594728    nan
19    7.215622    nan
20    7.839881    nan
21    8.496288    nan
22    9.171959    nan
23    9.861834    nan
24    10.540878    nan
25    11.237585    nan
26    11.941064    nan
27    12.650031    nan
28    13.351656    nan
29    14.052287    nan
30    14.759800    nan
31    15.465163    nan
32    16.169915    nan
33    16.857379    nan
34    17.531312    nan
35    18.212097    nan
36    18.883311    nan
37    19.562830    nan
38    20.227034    nan
39    20.879749    nan
40    21.517660    nan
41    22.133733    nan
42    22.735697    nan
43    23.315539    nan
44    23.870615    nan
45    24.415516    nan
46    24.948525    nan
47    25.447454    nan
48    25.934414    nan
49    26.402855    nan
50    26.859866    nan
51    27.300575    nan
52    27.711462    nan
53    28.069615    nan
54    28.401948    nan
55    28.698909    nan
56    28.957140    nan
57    29.193804    nan
58    29.394412    nan
59    29.548956    nan
60    29.697046    nan
61    29.833824    nan
62    29.916177    nan
63    29.961517    nan
