# k    qy    S_u(qy)
1    0.0490874    0.409348
2    0.0981748    0.0134665
3    0.147262    0.0608132
4    0.19635    0.00584854
5    0.245437    0.0134976
6    0.294524    0.0126476
7    0.343612    0.00572095
8    0.392699    0.00368843
9    0.441786    0.00750331
10    0.490874    0.00455494
11    0.539961    0.00247884
12    0.589049    0.00160409
13    0.638136    0.00270566
14    0.687223    0.00264163
15    0.736311    0.00173522
16    0.785398    0.0024469
17    0.834486    0.00225009
18    0.883573    0.00167428
19    0.93266    0.00211244
20    0.981748    0.00157992
21    1.03084    0.00175904
22    1.07992    0.00137564
23    1.12901    0.00203901
24    1.1781    0.00103377
25    1.22718    0.00105691
26    1.27627    0.00110787
27    1.32536    0.000632939
28    1.37445    0.00110776
29    1.42353    0.000817965
30    1.47262    0.0010211
31    1.52171    0.000970727
32    1.5708    0.000760538
33    1.61988    0.000643802
34    1.66897    0.00118286
35    1.71806    0.000717416
36    1.76715    0.000695976
37    1.81623    0.000757913
38    1.86532    0.00107873
39    1.91441    0.000643268
40    1.9635    0.000838804
41    2.01258    0.000482295
42    2.06167    0.000782401
43    2.11076    0.000795133
44    2.15984    0.000804814
45    2.20893    0.000763831
46    2.25802    0.000279275
47    2.30711    0.000524035
48    2.35619    0.000597303
49    2.40528    0.000676352
50    2.45437    0.000889387
51    2.50346    0.000733854
52    2.55254    0.000516012
53    2.60163    0.000745938
54    2.65072    0.000469864
55    2.69981    0.00063784
56    2.74889    0.000615297
57    2.79798    0.00048974
58    2.84707    0.000873503
59    2.89616    0.000541766
60    2.94524    0.000527778
61    2.99433    0.000489799
62    3.04342    0.000619009
63    3.09251    0.000930207
64    3.14159    0.000550213
