# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.118792    0.108805
2    0.210246    0.164815
3    0.306719    0.205709
4    0.409153    0.242063
5    0.504443    0.267571
6    0.615273    0.284887
7    0.739319    0.294308
8    0.871659    nan
9    1.002476    nan
10    1.139069    nan
11    1.284402    nan
12    1.444920    nan
13    1.614479    nan
14    1.799186    nan
15    1.990088    nan
16    2.175037    nan
17    2.356470    nan
18    2.543409    nan
19    2.722364    nan
20    2.904610    nan
21    3.082020    nan
22    3.254732    nan
23    3.415739    nan
24    3.570680    nan
25    3.714997    nan
26    3.850700    nan
27    3.975764    nan
28    4.094134    nan
29    4.201747    nan
30    4.295101    nan
31    4.373385    nan
32    4.446670    nan
33    4.499664    nan
34    4.543447    nan
35    4.573070    nan
36    4.595058    nan
37    4.606996    nan
38    4.597482    nan
39    4.583649    nan
40    4.563957    nan
41    4.542497    nan
42    4.506888    nan
43    4.467791    nan
44    4.417862    nan
45    4.362581    nan
46    4.301674    nan
47    4.240896    nan
48    4.175024    nan
49    4.100600    nan
50    4.028249    nan
51    3.952777    nan
52    3.876027    nan
53    3.801469    nan
54    3.736996    nan
55    3.673892    nan
56    3.614431    nan
57    3.564007    nan
58    3.517809    nan
59    3.482644    nan
60    3.459794    nan
61    3.431112    nan
62    3.408036    nan
63    3.398922    nan
