# k    qy    S_u(qy)
1    0.0490874    1.63658
2    0.0981748    0.0765056
3    0.147262    0.0948424
4    0.19635    0.01709
5    0.245437    0.00125774
6    0.294524    0.00443176
7    0.343612    0.000943589
8    0.392699    0.000800799
9    0.441786    0.000439604
10    0.490874    0.000596271
11    0.539961    5.39723e-05
12    0.589049    0.000666349
13    0.638136    0.00013077
14    0.687223    0.0001039
15    0.736311    0.000185972
16    0.785398    6.77732e-05
17    0.834486    0.000198621
18    0.883573    4.06207e-05
19    0.93266    4.79581e-05
20    0.981748    0.000216586
21    1.03084    8.40526e-05
22    1.07992    6.99463e-05
23    1.12901    3.78814e-05
24    1.1781    5.4087e-05
25    1.22718    5.09183e-05
26    1.27627    4.32896e-05
27    1.32536    2.78603e-05
28    1.37445    6.82229e-05
29    1.42353    2.96449e-05
30    1.47262    2.24184e-05
31    1.52171    3.11721e-05
32    1.5708    4.58282e-05
33    1.61988    3.67555e-05
34    1.66897    1.59822e-05
35    1.71806    2.26959e-05
36    1.76715    3.11572e-05
37    1.81623    2.77103e-05
38    1.86532    1.81892e-05
39    1.91441    2.66189e-05
40    1.9635    1.64077e-05
41    2.01258    1.83473e-05
42    2.06167    2.24898e-05
43    2.11076    2.17828e-05
44    2.15984    1.85969e-05
45    2.20893    1.42298e-05
46    2.25802    1.30786e-05
47    2.30711    1.35116e-05
48    2.35619    1.65352e-05
49    2.40528    2.70021e-05
50    2.45437    1.35028e-05
51    2.50346    2.78288e-05
52    2.55254    1.6413e-05
53    2.60163    1.62764e-05
54    2.65072    1.37148e-05
55    2.69981    2.27531e-05
56    2.74889    1.60272e-05
57    2.79798    1.90499e-05
58    2.84707    1.12639e-05
59    2.89616    8.47708e-06
60    2.94524    1.57064e-05
61    2.99433    1.60337e-05
62    3.04342    8.58833e-06
63    3.09251    1.29189e-05
64    3.14159    3.35892e-05
