# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.449461    0.262156
2    0.722045    0.424354
3    0.967389    0.556862
4    1.183292    0.633717
5    1.413439    0.690235
6    1.623606    0.731132
7    1.850195    0.750547
8    2.090836    nan
9    2.355030    nan
10    2.665857    nan
11    2.990296    nan
12    3.336874    nan
13    3.739675    nan
14    4.168168    nan
15    4.657433    nan
16    5.160364    nan
17    5.693836    nan
18    6.267187    nan
19    6.825974    nan
20    7.418729    nan
21    7.978620    nan
22    8.555747    nan
23    9.158163    nan
24    9.745878    nan
25    10.331357    nan
26    10.931656    nan
27    11.512948    nan
28    12.090912    nan
29    12.737943    nan
30    13.387947    nan
31    14.066503    nan
32    14.724640    nan
33    15.356720    nan
34    15.947194    nan
35    16.536916    nan
36    17.153316    nan
37    17.810552    nan
38    18.446559    nan
39    19.070235    nan
40    19.646075    nan
41    20.200189    nan
42    20.751637    nan
43    21.316726    nan
44    21.871820    nan
45    22.428636    nan
46    22.968031    nan
47    23.453602    nan
48    23.912669    nan
49    24.365607    nan
50    24.795017    nan
51    25.212677    nan
52    25.592816    nan
53    25.974573    nan
54    26.351196    nan
55    26.693200    nan
56    27.009622    nan
57    27.264132    nan
58    27.505705    nan
59    27.691280    nan
60    27.842138    nan
61    27.908426    nan
62    27.926977    nan
63    27.906990    nan
