# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.447749    0.272319
2    0.771374    0.432625
3    1.095063    0.557944
4    1.515295    0.634312
5    2.009842    0.674720
6    2.536684    0.708126
7    3.120635    0.722121
8    3.789671    nan
9    4.474317    nan
10    5.201608    nan
11    5.990138    nan
12    6.816916    nan
13    7.702240    nan
14    8.602668    nan
15    9.551549    nan
16    10.538035    nan
17    11.525158    nan
18    12.505993    nan
19    13.529785    nan
20    14.543241    nan
21    15.589275    nan
22    16.628643    nan
23    17.694679    nan
24    18.752375    nan
25    19.823674    nan
26    20.898295    nan
27    21.989100    nan
28    23.055806    nan
29    24.108893    nan
30    25.178933    nan
31    26.251660    nan
32    27.343382    nan
33    28.427289    nan
34    29.519324    nan
35    30.652309    nan
36    31.789090    nan
37    32.952177    nan
38    34.140465    nan
39    35.304840    nan
40    36.456851    nan
41    37.580792    nan
42    38.682484    nan
43    39.764261    nan
44    40.818558    nan
45    41.843055    nan
46    42.835555    nan
47    43.771407    nan
48    44.679504    nan
49    45.539200    nan
50    46.354020    nan
51    47.134676    nan
52    47.849023    nan
53    48.452420    nan
54    49.024601    nan
55    49.538781    nan
56    49.981054    nan
57    50.392179    nan
58    50.757398    nan
59    51.043160    nan
60    51.303289    nan
61    51.556102    nan
62    51.700659    nan
63    51.772732    nan
