# k    qy    S_u(qy)
1    0.0490874    1.2809
2    0.0981748    0.0940097
3    0.147262    0.0147919
4    0.19635    0.0199128
5    0.245437    0.0570982
6    0.294524    0.00674331
7    0.343612    0.00265373
8    0.392699    0.00411249
9    0.441786    0.0068315
10    0.490874    0.0063536
11    0.539961    0.00497294
12    0.589049    0.00467802
13    0.638136    0.00332004
14    0.687223    0.00305935
15    0.736311    0.00264225
16    0.785398    0.0036932
17    0.834486    0.00606245
18    0.883573    0.0031052
19    0.93266    0.00241212
20    0.981748    0.00161662
21    1.03084    0.00258066
22    1.07992    0.00363463
23    1.12901    0.00209742
24    1.1781    0.00230519
25    1.22718    0.0012075
26    1.27627    0.00182346
27    1.32536    0.00474499
28    1.37445    0.00176955
29    1.42353    0.00215713
30    1.47262    0.00297873
31    1.52171    0.00182879
32    1.5708    0.00124549
33    1.61988    0.00115725
34    1.66897    0.00160373
35    1.71806    0.0012549
36    1.76715    0.00106508
37    1.81623    0.00105908
38    1.86532    0.00159285
39    1.91441    0.00152138
40    1.9635    0.00188691
41    2.01258    0.000925523
42    2.06167    0.00130321
43    2.11076    0.000816281
44    2.15984    0.000623619
45    2.20893    0.00138225
46    2.25802    0.00124102
47    2.30711    0.00178923
48    2.35619    0.000746027
49    2.40528    0.0018619
50    2.45437    0.000763554
51    2.50346    0.00116676
52    2.55254    0.00139446
53    2.60163    0.000968139
54    2.65072    0.0012024
55    2.69981    0.000681406
56    2.74889    0.00119571
57    2.79798    0.00129592
58    2.84707    0.00197876
59    2.89616    0.00113184
60    2.94524    0.000994935
61    2.99433    0.00101317
62    3.04342    0.0013037
63    3.09251    0.00130286
64    3.14159    0.000712321
