# k    qy    S_u(qy)
1    0.0490874    1.23299
2    0.0981748    0.57583
3    0.147262    0.087975
4    0.19635    0.00549058
5    0.245437    0.000390981
6    0.294524    0.00463751
7    0.343612    0.000603981
8    0.392699    0.000848793
9    0.441786    0.000410378
10    0.490874    0.000109389
11    0.539961    6.43897e-05
12    0.589049    0.000418493
13    0.638136    0.000218737
14    0.687223    0.000273215
15    0.736311    6.79246e-05
16    0.785398    7.11308e-05
17    0.834486    4.07855e-05
18    0.883573    4.5315e-05
19    0.93266    0.000195823
20    0.981748    8.27506e-05
21    1.03084    3.91483e-05
22    1.07992    4.30133e-05
23    1.12901    6.39342e-05
24    1.1781    2.15359e-05
25    1.22718    4.36472e-05
26    1.27627    3.10061e-05
27    1.32536    5.25792e-05
28    1.37445    3.27907e-05
29    1.42353    3.57425e-05
30    1.47262    4.52271e-05
31    1.52171    3.59573e-05
32    1.5708    2.36446e-05
33    1.61988    2.4952e-05
34    1.66897    2.12281e-05
35    1.71806    1.29512e-05
36    1.76715    3.32291e-05
37    1.81623    1.85823e-05
38    1.86532    2.36534e-05
39    1.91441    1.46706e-05
40    1.9635    2.8448e-05
41    2.01258    2.35191e-05
42    2.06167    2.80327e-05
43    2.11076    1.9005e-05
44    2.15984    2.96618e-05
45    2.20893    2.11926e-05
46    2.25802    1.93384e-05
47    2.30711    2.26584e-05
48    2.35619    3.23483e-05
49    2.40528    1.11133e-05
50    2.45437    2.64831e-05
51    2.50346    1.60321e-05
52    2.55254    1.98554e-05
53    2.60163    1.52984e-05
54    2.65072    2.32173e-05
55    2.69981    1.937e-05
56    2.74889    1.37075e-05
57    2.79798    1.73187e-05
58    2.84707    1.9979e-05
59    2.89616    8.73169e-06
60    2.94524    2.27139e-05
61    2.99433    1.35526e-05
62    3.04342    1.70004e-05
63    3.09251    1.92615e-05
64    3.14159    3.44989e-05
