# k    qy    S_u(qy)
1    0.0490874    0.64134
2    0.0981748    0.217487
3    0.147262    0.0323831
4    0.19635    0.00707519
5    0.245437    0.00788882
6    0.294524    0.00434127
7    0.343612    0.00289144
8    0.392699    0.00288123
9    0.441786    0.0020803
10    0.490874    0.00316468
11    0.539961    0.00106325
12    0.589049    0.00114756
13    0.638136    0.00270749
14    0.687223    0.00146883
15    0.736311    0.000781929
16    0.785398    0.000774345
17    0.834486    0.000909494
18    0.883573    0.000846711
19    0.93266    0.000486476
20    0.981748    0.000660849
21    1.03084    0.000934525
22    1.07992    0.000979829
23    1.12901    0.000514063
24    1.1781    0.00104359
25    1.22718    0.000882572
26    1.27627    0.000701472
27    1.32536    0.000645321
28    1.37445    0.000737243
29    1.42353    0.000652961
30    1.47262    0.000431934
31    1.52171    0.000527661
32    1.5708    0.000568392
33    1.61988    0.000660547
34    1.66897    0.000402637
35    1.71806    0.000406415
36    1.76715    0.000409519
37    1.81623    0.000460718
38    1.86532    0.000390242
39    1.91441    0.000594439
40    1.9635    0.000357266
41    2.01258    0.00043473
42    2.06167    0.000518213
43    2.11076    0.000373813
44    2.15984    0.00033579
45    2.20893    0.000324898
46    2.25802    0.000332879
47    2.30711    0.000414176
48    2.35619    0.000421866
49    2.40528    0.000428369
50    2.45437    0.00029536
51    2.50346    0.000523797
52    2.55254    0.000302312
53    2.60163    0.000355287
54    2.65072    0.000280158
55    2.69981    0.000433295
56    2.74889    0.000338233
57    2.79798    0.000322147
58    2.84707    0.000250001
59    2.89616    0.000191149
60    2.94524    0.000333335
61    2.99433    0.000325544
62    3.04342    0.000195305
63    3.09251    0.000312089
64    3.14159    0.00044955
