# k    qy    S_u(qy)
1    0.0245437    7.63578
2    0.0490874    0.297264
3    0.0736311    0.850977
4    0.0981748    0.10687
5    0.122718    0.167741
6    0.147262    0.0957757
7    0.171806    0.0351837
8    0.19635    0.00570322
9    0.220893    0.00604354
10    0.245437    0.0062697
11    0.269981    0.0212641
12    0.294524    0.00322471
13    0.319068    0.00385697
14    0.343612    0.00180652
15    0.368155    0.00515285
16    0.392699    0.00136336
17    0.417243    0.00239436
18    0.441786    0.00260896
19    0.46633    0.00273351
20    0.490874    0.00127997
21    0.515418    0.00172728
22    0.539961    0.00163855
23    0.564505    0.00235575
24    0.589049    0.00134619
25    0.613592    0.00174369
26    0.638136    0.00133348
27    0.66268    0.00144604
28    0.687223    0.000686867
29    0.711767    0.00129406
30    0.736311    0.000567574
31    0.760854    0.00124827
32    0.785398    0.00107225
33    0.809942    0.00121803
34    0.834486    0.000860037
35    0.859029    0.000647216
36    0.883573    0.00106114
37    0.908117    0.00145521
38    0.93266    0.000933922
39    0.957204    0.000605209
40    0.981748    0.000500771
41    1.00629    0.000914073
42    1.03084    0.00105272
43    1.05538    0.000585214
44    1.07992    0.000672811
45    1.10447    0.000576322
46    1.12901    0.000899855
47    1.15355    0.00073556
48    1.1781    0.000736786
49    1.20264    0.000708942
50    1.22718    0.000497343
51    1.25173    0.000607344
52    1.27627    0.000727557
53    1.30082    0.000550055
54    1.32536    0.000408029
55    1.3499    0.000335214
56    1.37445    0.000548784
57    1.39899    0.000587629
58    1.42353    0.000446163
59    1.44808    0.000449884
60    1.47262    0.000882512
61    1.49717    0.000436166
62    1.52171    0.000580603
63    1.54625    0.00038877
64    1.5708    0.000394448
65    1.59534    0.00051183
66    1.61988    0.00026996
67    1.64443    0.000480141
68    1.66897    0.000385869
69    1.69351    0.000347873
70    1.71806    0.000372003
71    1.7426    0.000259444
72    1.76715    0.000452022
73    1.79169    0.000504774
74    1.81623    0.000458985
75    1.84078    0.000318604
76    1.86532    0.000563721
77    1.88986    0.000424755
78    1.91441    0.000605016
79    1.93895    0.000522072
80    1.9635    0.000483768
81    1.98804    0.000354617
82    2.01258    0.000339249
83    2.03713    0.000647568
84    2.06167    0.000401653
85    2.08621    0.000251319
86    2.11076    0.000366975
87    2.1353    0.000561366
88    2.15984    0.000474273
89    2.18439    0.00038692
90    2.20893    0.000396525
91    2.23348    0.000341225
92    2.25802    0.000258129
93    2.28256    0.000441761
94    2.30711    0.000272133
95    2.33165    0.000402844
96    2.35619    0.000297871
97    2.38074    0.000583507
98    2.40528    0.000300614
99    2.42983    0.000391795
100    2.45437    0.000640506
101    2.47891    0.000479945
102    2.50346    0.000221439
103    2.528    0.000297716
104    2.55254    0.000381502
105    2.57709    0.00057667
106    2.60163    0.000326657
107    2.62618    0.000261359
108    2.65072    0.00037379
109    2.67526    0.000313306
110    2.69981    0.000252973
111    2.72435    0.000256234
112    2.74889    0.000448915
113    2.77344    0.000439987
114    2.79798    0.000283769
115    2.82252    0.000328818
116    2.84707    0.000270559
117    2.87161    0.000345385
118    2.89616    0.000312252
119    2.9207    0.000493144
120    2.94524    0.000280813
121    2.96979    0.000315462
122    2.99433    0.000300674
123    3.01887    0.000240239
124    3.04342    0.000242657
125    3.06796    0.0003478
126    3.09251    0.000340051
127    3.11705    0.000439172
128    3.14159    0.000291936
