# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.455889    0.260265
2    0.701419    0.420133
3    0.882172    0.531323
4    1.012841    0.607353
5    1.159484    0.635522
6    1.356763    0.670273
7    1.577830    0.698934
8    1.789853    nan
9    2.008535    nan
10    2.223838    nan
11    2.455526    nan
12    2.700746    nan
13    2.958034    nan
14    3.202880    nan
15    3.468442    nan
16    3.711096    nan
17    3.921284    nan
18    4.126577    nan
19    4.338566    nan
20    4.538501    nan
21    4.778465    nan
22    4.992452    nan
23    5.231454    nan
24    5.462802    nan
25    5.720645    nan
26    5.970880    nan
27    6.222178    nan
28    6.473162    nan
29    6.735353    nan
30    7.009890    nan
31    7.241124    nan
32    7.474975    nan
33    7.705982    nan
34    7.880369    nan
35    8.106626    nan
36    8.349391    nan
37    8.545831    nan
38    8.682557    nan
39    8.781962    nan
40    8.891370    nan
41    8.982949    nan
42    9.040688    nan
43    9.034139    nan
44    9.012666    nan
45    8.980766    nan
46    8.976892    nan
47    8.981837    nan
48    8.982320    nan
49    8.979564    nan
50    8.975114    nan
51    8.987039    nan
52    8.974788    nan
53    8.949243    nan
54    8.967901    nan
55    8.996431    nan
56    8.991109    nan
57    9.042595    nan
58    9.074389    nan
59    9.127246    nan
60    9.149145    nan
61    9.182684    nan
62    9.197312    nan
63    9.214757    nan
