# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.394850    0.249296
2    0.621984    0.411475
3    0.797422    0.507666
4    0.934474    0.551828
5    1.057211    0.576783
6    1.184205    0.602252
7    1.333806    0.615390
8    1.519920    nan
9    1.711564    nan
10    1.897881    nan
11    2.063064    nan
12    2.254492    nan
13    2.463167    nan
14    2.709847    nan
15    2.948725    nan
16    3.192821    nan
17    3.393858    nan
18    3.620448    nan
19    3.819548    nan
20    4.051344    nan
21    4.255895    nan
22    4.472061    nan
23    4.714157    nan
24    4.978237    nan
25    5.271928    nan
26    5.573874    nan
27    5.878063    nan
28    6.149975    nan
29    6.402281    nan
30    6.642771    nan
31    6.896145    nan
32    7.193465    nan
33    7.489931    nan
34    7.747900    nan
35    7.995083    nan
36    8.262000    nan
37    8.566497    nan
38    8.906073    nan
39    9.243726    nan
40    9.539497    nan
41    9.779714    nan
42    9.996859    nan
43    10.217088    nan
44    10.496790    nan
45    10.805154    nan
46    11.094309    nan
47    11.319361    nan
48    11.521680    nan
49    11.756529    nan
50    12.013976    nan
51    12.235667    nan
52    12.433166    nan
53    12.570119    nan
54    12.686564    nan
55    12.808292    nan
56    12.924491    nan
57    13.074426    nan
58    13.144608    nan
59    13.245801    nan
60    13.320016    nan
61    13.377468    nan
62    13.445497    nan
63    13.473327    nan
