# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.238460    0.177754
2    0.418083    0.267413
3    0.591511    0.317619
4    0.767328    0.335423
5    0.965540    0.342775
6    1.184299    0.355697
7    1.439216    0.360419
8    1.729773    nan
9    2.038169    nan
10    2.360585    nan
11    2.684833    nan
12    3.036221    nan
13    3.399418    nan
14    3.787148    nan
15    4.170078    nan
16    4.571166    nan
17    4.951859    nan
18    5.357731    nan
19    5.756089    nan
20    6.178187    nan
21    6.587582    nan
22    7.005702    nan
23    7.438213    nan
24    7.880315    nan
25    8.331637    nan
26    8.781936    nan
27    9.222267    nan
28    9.622959    nan
29    9.999841    nan
30    10.352488    nan
31    10.694096    nan
32    11.031180    nan
33    11.350757    nan
34    11.623343    nan
35    11.873088    nan
36    12.105798    nan
37    12.331715    nan
38    12.560344    nan
39    12.776233    nan
40    12.959329    nan
41    13.098822    nan
42    13.219981    nan
43    13.343988    nan
44    13.489997    nan
45    13.643978    nan
46    13.785002    nan
47    13.891860    nan
48    13.979508    nan
49    14.086339    nan
50    14.193188    nan
51    14.272399    nan
52    14.334053    nan
53    14.362117    nan
54    14.377860    nan
55    14.396985    nan
56    14.408335    nan
57    14.436819    nan
58    14.420183    nan
59    14.414542    nan
60    14.408070    nan
61    14.399309    nan
62    14.398725    nan
63    14.393123    nan
