# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.052328    0.005031
2    0.192441    0.007195
3    0.418706    0.008642
4    0.728603    0.009302
5    1.118504    0.010019
6    1.585638    0.010490
7    2.125639    0.010653
8    2.734966    nan
9    3.410351    nan
10    4.148744    nan
11    4.946383    nan
12    5.800921    nan
13    6.710225    nan
14    7.672596    nan
15    8.685423    nan
16    9.746661    nan
17    10.854701    nan
18    12.008452    nan
19    13.206209    nan
20    14.446420    nan
21    15.727087    nan
22    17.046674    nan
23    18.403625    nan
24    19.796539    nan
25    21.223951    nan
26    22.684509    nan
27    24.175302    nan
28    25.693755    nan
29    27.238082    nan
30    28.806096    nan
31    30.395747    nan
32    32.004978    nan
33    33.632394    nan
34    35.276430    nan
35    36.936280    nan
36    38.610777    nan
37    40.300080    nan
38    42.004443    nan
39    43.724817    nan
40    45.460578    nan
41    47.212349    nan
42    48.980553    nan
43    50.764089    nan
44    52.562628    nan
45    54.375317    nan
46    56.200756    nan
47    58.037540    nan
48    59.884986    nan
49    61.741799    nan
50    63.606479    nan
51    65.476588    nan
52    67.350302    nan
53    69.226791    nan
54    71.105424    nan
55    72.985428    nan
56    74.866323    nan
57    76.746303    nan
58    78.624901    nan
59    80.502612    nan
60    82.379816    nan
61    84.257049    nan
62    86.134578    nan
63    88.012827    nan
64    89.892801    nan
65    91.773849    nan
66    93.655311    nan
67    95.536440    nan
68    97.417110    nan
69    99.296677    nan
70    101.174157    nan
71    103.047989    nan
72    104.917487    nan
73    106.782494    nan
74    108.642273    nan
75    110.494815    nan
76    112.338913    nan
77    114.172672    nan
78    115.994576    nan
79    117.803493    nan
80    119.598238    nan
81    121.377174    nan
82    123.138249    nan
83    124.878808    nan
84    126.596589    nan
85    128.289438    nan
86    129.955428    nan
87    131.593359    nan
88    133.200746    nan
89    134.776116    nan
90    136.316838    nan
91    137.821005    nan
92    139.287500    nan
93    140.715301    nan
94    142.103756    nan
95    143.450091    nan
96    144.753341    nan
97    146.013558    nan
98    147.230361    nan
99    148.402253    nan
100    149.528698    nan
101    150.609699    nan
102    151.646074    nan
103    152.637911    nan
104    153.585616    nan
105    154.489957    nan
106    155.351571    nan
107    156.170425    nan
108    156.946078    nan
109    157.679679    nan
110    158.371517    nan
111    159.022057    nan
112    159.632376    nan
113    160.202678    nan
114    160.733518    nan
115    161.226306    nan
116    161.681534    nan
117    162.099860    nan
118    162.481073    nan
119    162.825699    nan
120    163.133583    nan
121    163.404969    nan
122    163.640130    nan
123    163.840177    nan
124    164.004515    nan
125    164.132096    nan
126    164.223193    nan
127    164.277482    nan
