# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.358610    0.233580
2    0.552960    0.380524
3    0.740627    0.473922
4    0.933224    0.522585
5    1.134673    0.571500
6    1.322190    0.603130
7    1.514517    0.623616
8    1.713083    nan
9    1.903835    nan
10    2.069047    nan
11    2.235702    nan
12    2.355465    nan
13    2.482955    nan
14    2.619448    nan
15    2.746275    nan
16    2.867146    nan
17    2.984475    nan
18    3.081546    nan
19    3.177512    nan
20    3.218133    nan
21    3.243733    nan
22    3.228457    nan
23    3.174193    nan
24    3.114736    nan
25    3.041607    nan
26    2.933008    nan
27    2.822006    nan
28    2.715647    nan
29    2.594827    nan
30    2.481330    nan
31    2.379465    nan
32    2.290263    nan
33    2.188621    nan
34    2.106784    nan
35    2.043612    nan
36    1.986712    nan
37    1.920860    nan
38    1.901405    nan
39    1.904548    nan
40    1.916994    nan
41    1.934613    nan
42    2.008335    nan
43    2.078468    nan
44    2.153832    nan
45    2.219132    nan
46    2.286384    nan
47    2.378354    nan
48    2.436652    nan
49    2.505913    nan
50    2.581425    nan
51    2.645116    nan
52    2.731399    nan
53    2.783813    nan
54    2.838212    nan
55    2.897278    nan
56    2.963442    nan
57    3.021128    nan
58    3.078806    nan
59    3.124287    nan
60    3.139853    nan
61    3.176147    nan
62    3.211440    nan
63    3.222597    nan
