# k    qy    S_u(qy)
1    0.0490874    1.84441
2    0.0981748    0.683041
3    0.147262    0.0418237
4    0.19635    0.0554515
5    0.245437    0.00393418
6    0.294524    0.00247896
7    0.343612    0.00157901
8    0.392699    0.000740516
9    0.441786    0.00109182
10    0.490874    0.000507735
11    0.539961    0.000292715
12    0.589049    0.000205899
13    0.638136    0.000284967
14    0.687223    0.000121154
15    0.736311    4.18496e-05
16    0.785398    0.00010523
17    0.834486    3.01429e-05
18    0.883573    8.57223e-05
19    0.93266    9.05631e-05
20    0.981748    0.000191935
21    1.03084    7.64041e-05
22    1.07992    0.000287324
23    1.12901    8.40645e-05
24    1.1781    3.36886e-05
25    1.22718    5.18227e-05
26    1.27627    2.18273e-05
27    1.32536    2.60446e-05
28    1.37445    2.12198e-05
29    1.42353    2.77308e-05
30    1.47262    2.07981e-05
31    1.52171    3.49821e-05
32    1.5708    1.55614e-05
33    1.61988    2.98149e-05
34    1.66897    1.10588e-05
35    1.71806    1.00607e-05
36    1.76715    2.19354e-05
37    1.81623    2.32968e-05
38    1.86532    1.34722e-05
39    1.91441    2.78828e-05
40    1.9635    2.36274e-05
41    2.01258    1.70344e-05
42    2.06167    1.39303e-05
43    2.11076    1.62404e-05
44    2.15984    1.57705e-05
45    2.20893    1.54518e-05
46    2.25802    2.10432e-05
47    2.30711    1.81542e-05
48    2.35619    1.66053e-05
49    2.40528    1.74164e-05
50    2.45437    2.7542e-05
51    2.50346    1.6557e-05
52    2.55254    1.8917e-05
53    2.60163    1.45875e-05
54    2.65072    2.33804e-05
55    2.69981    1.57399e-05
56    2.74889    2.67836e-05
57    2.79798    1.26224e-05
58    2.84707    2.1418e-05
59    2.89616    1.10137e-05
60    2.94524    1.56196e-05
61    2.99433    1.84257e-05
62    3.04342    1.01985e-05
63    3.09251    1.03512e-05
64    3.14159    8.70839e-06
