# k    qy    S_u(qy)
1    0.0490874    2.06541
2    0.0981748    0.0961078
3    0.147262    0.0608229
4    0.19635    0.0365974
5    0.245437    0.010854
6    0.294524    0.00800741
7    0.343612    0.00258728
8    0.392699    0.00454482
9    0.441786    0.00252715
10    0.490874    0.00616389
11    0.539961    0.00702847
12    0.589049    0.00521349
13    0.638136    0.00364323
14    0.687223    0.00398812
15    0.736311    0.00176278
16    0.785398    0.00307496
17    0.834486    0.00349873
18    0.883573    0.00333479
19    0.93266    0.00241579
20    0.981748    0.00279035
21    1.03084    0.00324739
22    1.07992    0.00205445
23    1.12901    0.00111015
24    1.1781    0.00231243
25    1.22718    0.00163174
26    1.27627    0.00196749
27    1.32536    0.00177517
28    1.37445    0.00111395
29    1.42353    0.00126461
30    1.47262    0.00140557
31    1.52171    0.000819828
32    1.5708    0.00142953
33    1.61988    0.00151315
34    1.66897    0.00151806
35    1.71806    0.00124299
36    1.76715    0.00103379
37    1.81623    0.00106019
38    1.86532    0.00153495
39    1.91441    0.000854337
40    1.9635    0.00103896
41    2.01258    0.000820156
42    2.06167    0.00110806
43    2.11076    0.0013037
44    2.15984    0.000799878
45    2.20893    0.00129522
46    2.25802    0.00126114
47    2.30711    0.000490951
48    2.35619    0.000650516
49    2.40528    0.000709032
50    2.45437    0.000961084
51    2.50346    0.00088883
52    2.55254    0.00119711
53    2.60163    0.00102758
54    2.65072    0.000932329
55    2.69981    0.00128623
56    2.74889    0.000651256
57    2.79798    0.000854887
58    2.84707    0.0010013
59    2.89616    0.00100507
60    2.94524    0.00131313
61    2.99433    0.000768724
62    3.04342    0.000591923
63    3.09251    0.00108683
64    3.14159    0.00089866
