# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.226850    0.186427
2    0.370613    0.278932
3    0.498215    0.349235
4    0.645766    0.385266
5    0.814265    0.403227
6    0.991534    0.420643
7    1.194718    0.430563
8    1.416685    nan
9    1.632111    nan
10    1.854462    nan
11    2.089636    nan
12    2.317810    nan
13    2.559280    nan
14    2.792422    nan
15    3.023712    nan
16    3.263541    nan
17    3.491595    nan
18    3.701281    nan
19    3.918728    nan
20    4.117327    nan
21    4.329017    nan
22    4.537739    nan
23    4.744445    nan
24    4.926424    nan
25    5.110155    nan
26    5.288162    nan
27    5.458354    nan
28    5.616846    nan
29    5.767159    nan
30    5.922436    nan
31    6.076121    nan
32    6.229669    nan
33    6.369021    nan
34    6.500229    nan
35    6.644614    nan
36    6.779669    nan
37    6.923745    nan
38    7.054801    nan
39    7.177114    nan
40    7.285788    nan
41    7.377140    nan
42    7.460176    nan
43    7.529650    nan
44    7.580644    nan
45    7.627006    nan
46    7.663301    nan
47    7.664984    nan
48    7.657675    nan
49    7.640021    nan
50    7.621442    nan
51    7.603988    nan
52    7.572286    nan
53    7.507443    nan
54    7.442259    nan
55    7.370130    nan
56    7.287529    nan
57    7.214303    nan
58    7.137956    nan
59    7.050378    nan
60    6.993273    nan
61    6.961192    nan
62    6.919190    nan
63    6.886967    nan
