# k    qy    S_u(qy)
1    0.0490874    1.20903
2    0.0981748    0.153669
3    0.147262    0.0673232
4    0.19635    0.0419136
5    0.245437    0.0091729
6    0.294524    0.00860463
7    0.343612    0.000390108
8    0.392699    0.000204135
9    0.441786    0.000269627
10    0.490874    0.000490819
11    0.539961    0.000518326
12    0.589049    0.000321495
13    0.638136    0.000175525
14    0.687223    0.000286916
15    0.736311    0.000213957
16    0.785398    0.000216272
17    0.834486    9.80687e-05
18    0.883573    0.000115298
19    0.93266    0.000283178
20    0.981748    7.77561e-05
21    1.03084    0.000123596
22    1.07992    4.3357e-05
23    1.12901    5.00871e-05
24    1.1781    2.91999e-05
25    1.22718    7.62181e-05
26    1.27627    3.53933e-05
27    1.32536    4.26863e-05
28    1.37445    1.44841e-05
29    1.42353    2.49147e-05
30    1.47262    4.66938e-05
31    1.52171    1.78257e-05
32    1.5708    1.92012e-05
33    1.61988    3.0649e-05
34    1.66897    2.49725e-05
35    1.71806    4.28558e-05
36    1.76715    1.73904e-05
37    1.81623    2.52918e-05
38    1.86532    3.23749e-05
39    1.91441    1.66223e-05
40    1.9635    2.14079e-05
41    2.01258    1.70542e-05
42    2.06167    1.78857e-05
43    2.11076    2.51398e-05
44    2.15984    2.06155e-05
45    2.20893    2.66976e-05
46    2.25802    1.91996e-05
47    2.30711    9.45842e-06
48    2.35619    1.55923e-05
49    2.40528    2.93498e-05
50    2.45437    2.2992e-05
51    2.50346    1.90729e-05
52    2.55254    1.70115e-05
53    2.60163    2.20835e-05
54    2.65072    1.49587e-05
55    2.69981    2.22906e-05
56    2.74889    1.21437e-05
57    2.79798    2.41667e-05
58    2.84707    1.74949e-05
59    2.89616    1.81373e-05
60    2.94524    2.65272e-05
61    2.99433    1.03306e-05
62    3.04342    1.26257e-05
63    3.09251    2.37633e-05
64    3.14159    1.21987e-05
