# k    qy    S_u(qy)
1    0.0490874    0.607976
2    0.0981748    0.709758
3    0.147262    0.249276
4    0.19635    0.0582783
5    0.245437    0.0144288
6    0.294524    0.00339254
7    0.343612    0.00414242
8    0.392699    0.00315121
9    0.441786    0.00267193
10    0.490874    0.000730147
11    0.539961    0.000983754
12    0.589049    0.000915713
13    0.638136    0.00195117
14    0.687223    0.0008534
15    0.736311    0.000438733
16    0.785398    0.000391686
17    0.834486    0.00066814
18    0.883573    0.000291053
19    0.93266    0.000214947
20    0.981748    0.000362421
21    1.03084    0.000454693
22    1.07992    0.000595399
23    1.12901    0.000268293
24    1.1781    0.00060219
25    1.22718    0.000490051
26    1.27627    0.00035466
27    1.32536    0.000348743
28    1.37445    0.000408833
29    1.42353    0.000368231
30    1.47262    0.000224514
31    1.52171    0.000333208
32    1.5708    0.000325836
33    1.61988    0.000351419
34    1.66897    0.000213083
35    1.71806    0.000220468
36    1.76715    0.000233221
37    1.81623    0.000251924
38    1.86532    0.000221314
39    1.91441    0.000313519
40    1.9635    0.00022391
41    2.01258    0.000200268
42    2.06167    0.000262891
43    2.11076    0.000198113
44    2.15984    0.000173715
45    2.20893    0.000186488
46    2.25802    0.000180806
47    2.30711    0.000193179
48    2.35619    0.0002123
49    2.40528    0.000210383
50    2.45437    0.000154889
51    2.50346    0.000263753
52    2.55254    0.000106632
53    2.60163    0.000169662
54    2.65072    0.000153029
55    2.69981    0.000224346
56    2.74889    0.00018857
57    2.79798    0.000170251
58    2.84707    0.000134261
59    2.89616    0.000102566
60    2.94524    0.000178978
61    2.99433    0.000176502
62    3.04342    9.99564e-05
63    3.09251    0.000152783
64    3.14159    0.00022081
