# k    qy    S_u(qy)
1    0.0490874    0.448658
2    0.0981748    0.632755
3    0.147262    0.0527004
4    0.19635    0.00224901
5    0.245437    0.00871237
6    0.294524    0.00451989
7    0.343612    0.0153761
8    0.392699    0.016682
9    0.441786    0.0156768
10    0.490874    0.00956101
11    0.539961    0.00458456
12    0.589049    0.00328476
13    0.638136    0.00473778
14    0.687223    0.00382641
15    0.736311    0.00458847
16    0.785398    0.00516211
17    0.834486    0.0043029
18    0.883573    0.00430923
19    0.93266    0.00329766
20    0.981748    0.00218864
21    1.03084    0.00348847
22    1.07992    0.00265521
23    1.12901    0.00281696
24    1.1781    0.00154295
25    1.22718    0.00184042
26    1.27627    0.00193734
27    1.32536    0.00160434
28    1.37445    0.0026219
29    1.42353    0.00132967
30    1.47262    0.00219187
31    1.52171    0.00224662
32    1.5708    0.00144123
33    1.61988    0.00162592
34    1.66897    0.0025445
35    1.71806    0.00100302
36    1.76715    0.000978089
37    1.81623    0.00163403
38    1.86532    0.00267447
39    1.91441    0.00135831
40    1.9635    0.00182919
41    2.01258    0.00143535
42    2.06167    0.00180765
43    2.11076    0.00143698
44    2.15984    0.00131011
45    2.20893    0.00152529
46    2.25802    0.000582145
47    2.30711    0.00105815
48    2.35619    0.00131493
49    2.40528    0.000997172
50    2.45437    0.00179153
51    2.50346    0.00156518
52    2.55254    0.00120403
53    2.60163    0.00180151
54    2.65072    0.000969135
55    2.69981    0.00119693
56    2.74889    0.00147204
57    2.79798    0.000965191
58    2.84707    0.00135424
59    2.89616    0.00117789
60    2.94524    0.00106569
61    2.99433    0.000914615
62    3.04342    0.00176189
63    3.09251    0.00148515
64    3.14159    0.00124096
