# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.080978    0.060181
2    0.161613    0.084214
3    0.261510    0.103203
4    0.382258    0.113283
5    0.527180    0.119342
6    0.690716    0.121858
7    0.872360    0.124836
8    1.063767    nan
9    1.270681    nan
10    1.486483    nan
11    1.701049    nan
12    1.917585    nan
13    2.137203    nan
14    2.348147    nan
15    2.562836    nan
16    2.771292    nan
17    2.976208    nan
18    3.176544    nan
19    3.368122    nan
20    3.550972    nan
21    3.725026    nan
22    3.891047    nan
23    4.055875    nan
24    4.214913    nan
25    4.373655    nan
26    4.531745    nan
27    4.687682    nan
28    4.838268    nan
29    4.997841    nan
30    5.155626    nan
31    5.320485    nan
32    5.484716    nan
33    5.648182    nan
34    5.806952    nan
35    5.968690    nan
36    6.129305    nan
37    6.286976    nan
38    6.441299    nan
39    6.595987    nan
40    6.744027    nan
41    6.893237    nan
42    7.037962    nan
43    7.185910    nan
44    7.329443    nan
45    7.471305    nan
46    7.606106    nan
47    7.725979    nan
48    7.833528    nan
49    7.933226    nan
50    8.020355    nan
51    8.095845    nan
52    8.159771    nan
53    8.216868    nan
54    8.266255    nan
55    8.302583    nan
56    8.330624    nan
57    8.348996    nan
58    8.366326    nan
59    8.376206    nan
60    8.387745    nan
61    8.398383    nan
62    8.400874    nan
63    8.403529    nan
