# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.077829    0.060181
2    0.152216    0.084214
3    0.244839    0.103204
4    0.357324    0.113283
5    0.490028    0.119343
6    0.641322    0.121858
7    0.811917    0.124836
8    0.997051    nan
9    1.197276    nan
10    1.407588    nan
11    1.619632    nan
12    1.838852    nan
13    2.063707    nan
14    2.281233    nan
15    2.499882    nan
16    2.710334    nan
17    2.913704    nan
18    3.112626    nan
19    3.301164    nan
20    3.479620    nan
21    3.642908    nan
22    3.793758    nan
23    3.939556    nan
24    4.075999    nan
25    4.205429    nan
26    4.326990    nan
27    4.436529    nan
28    4.534243    nan
29    4.630059    nan
30    4.712679    nan
31    4.788291    nan
32    4.851616    nan
33    4.903303    nan
34    4.943772    nan
35    4.978448    nan
36    5.005624    nan
37    5.020427    nan
38    5.021881    nan
39    5.013279    nan
40    4.990563    nan
41    4.960971    nan
42    4.924263    nan
43    4.885131    nan
44    4.836246    nan
45    4.781475    nan
46    4.721188    nan
47    4.647863    nan
48    4.565533    nan
49    4.478395    nan
50    4.384263    nan
51    4.284937    nan
52    4.183769    nan
53    4.086857    nan
54    3.996884    nan
55    3.905578    nan
56    3.818259    nan
57    3.730934    nan
58    3.655538    nan
59    3.586885    nan
60    3.533525    nan
61    3.489334    nan
62    3.452644    nan
63    3.431048    nan
