# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.301517    0.210967
2    0.565692    0.320536
3    0.871621    0.402905
4    1.261546    0.447812
5    1.727754    0.468123
6    2.245222    0.488474
7    2.827496    0.500432
8    3.463777    nan
9    4.117636    nan
10    4.796925    nan
11    5.499183    nan
12    6.201227    nan
13    6.919104    nan
14    7.618062    nan
15    8.306689    nan
16    8.991016    nan
17    9.639399    nan
18    10.237739    nan
19    10.818997    nan
20    11.340206    nan
21    11.834455    nan
22    12.281460    nan
23    12.685560    nan
24    13.022607    nan
25    13.326016    nan
26    13.584309    nan
27    13.798398    nan
28    13.957722    nan
29    14.070422    nan
30    14.154041    nan
31    14.209008    nan
32    14.251508    nan
33    14.268602    nan
34    14.272023    nan
35    14.289252    nan
36    14.294301    nan
37    14.311809    nan
38    14.321762    nan
39    14.330537    nan
40    14.336985    nan
41    14.336794    nan
42    14.344278    nan
43    14.352605    nan
44    14.363912    nan
45    14.384790    nan
46    14.415581    nan
47    14.434491    nan
48    14.470580    nan
49    14.516711    nan
50    14.580489    nan
51    14.662621    nan
52    14.746050    nan
53    14.804907    nan
54    14.879190    nan
55    14.957315    nan
56    15.026495    nan
57    15.103898    nan
58    15.174904    nan
59    15.219166    nan
60    15.278552    nan
61    15.351580    nan
62    15.387140    nan
63    15.403435    nan
