# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.126469    0.111195
2    0.209465    0.158160
3    0.284705    0.196144
4    0.372155    0.219582
5    0.468183    0.237432
6    0.582856    0.247935
7    0.704769    0.255952
8    0.831482    nan
9    0.963776    nan
10    1.103158    nan
11    1.261395    nan
12    1.425120    nan
13    1.597850    nan
14    1.773478    nan
15    1.948348    nan
16    2.121548    nan
17    2.304230    nan
18    2.481915    nan
19    2.661327    nan
20    2.842485    nan
21    3.022549    nan
22    3.200777    nan
23    3.371360    nan
24    3.538938    nan
25    3.701528    nan
26    3.856082    nan
27    4.000580    nan
28    4.143638    nan
29    4.285359    nan
30    4.414071    nan
31    4.546906    nan
32    4.669692    nan
33    4.789095    nan
34    4.888598    nan
35    4.972575    nan
36    5.044189    nan
37    5.116687    nan
38    5.183802    nan
39    5.246379    nan
40    5.298357    nan
41    5.353266    nan
42    5.394927    nan
43    5.436756    nan
44    5.473381    nan
45    5.497798    nan
46    5.513048    nan
47    5.526618    nan
48    5.537174    nan
49    5.546745    nan
50    5.558990    nan
51    5.571393    nan
52    5.581747    nan
53    5.591521    nan
54    5.606024    nan
55    5.612884    nan
56    5.620490    nan
57    5.623185    nan
58    5.618863    nan
59    5.622691    nan
60    5.624526    nan
61    5.627654    nan
62    5.624623    nan
63    5.621562    nan
