# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.228220    0.176116
2    0.367632    0.270660
3    0.509799    0.329004
4    0.652353    0.356643
5    0.804765    0.387475
6    0.965907    0.408421
7    1.147385    0.424503
8    1.351931    nan
9    1.572080    nan
10    1.793303    nan
11    2.027859    nan
12    2.257372    nan
13    2.501278    nan
14    2.754140    nan
15    3.007169    nan
16    3.263506    nan
17    3.516239    nan
18    3.755475    nan
19    4.004689    nan
20    4.223927    nan
21    4.434680    nan
22    4.625728    nan
23    4.792093    nan
24    4.953020    nan
25    5.107352    nan
26    5.234091    nan
27    5.368345    nan
28    5.502433    nan
29    5.626500    nan
30    5.752556    nan
31    5.866887    nan
32    5.977462    nan
33    6.070296    nan
34    6.169446    nan
35    6.265795    nan
36    6.359152    nan
37    6.438948    nan
38    6.528576    nan
39    6.622972    nan
40    6.720851    nan
41    6.822152    nan
42    6.945247    nan
43    7.064984    nan
44    7.184536    nan
45    7.308897    nan
46    7.441585    nan
47    7.593099    nan
48    7.731914    nan
49    7.876390    nan
50    8.037386    nan
51    8.183974    nan
52    8.349507    nan
53    8.489613    nan
54    8.632959    nan
55    8.767771    nan
56    8.909026    nan
57    9.032489    nan
58    9.148295    nan
59    9.243635    nan
60    9.313829    nan
61    9.379126    nan
62    9.435252    nan
63    9.458692    nan
