# k    qy    S_u(qy)
1    0.0490874    0.0806824
2    0.0981748    0.0138841
3    0.147262    0.0349164
4    0.19635    0.0489701
5    0.245437    0.00576487
6    0.294524    0.00017528
7    0.343612    0.00424982
8    0.392699    0.000540585
9    0.441786    7.43905e-05
10    0.490874    0.000552409
11    0.539961    0.000145511
12    0.589049    0.00014543
13    0.638136    7.23252e-05
14    0.687223    7.83334e-05
15    0.736311    0.00030139
16    0.785398    0.000196578
17    0.834486    6.58482e-05
18    0.883573    4.4189e-05
19    0.93266    5.21354e-05
20    0.981748    2.48527e-05
21    1.03084    4.60249e-05
22    1.07992    3.52569e-05
23    1.12901    3.97036e-05
24    1.1781    4.06385e-05
25    1.22718    4.97544e-05
26    1.27627    5.12955e-05
27    1.32536    2.15926e-05
28    1.37445    4.17327e-05
29    1.42353    2.90793e-05
30    1.47262    2.90842e-05
31    1.52171    2.20555e-05
32    1.5708    3.2869e-05
33    1.61988    1.67682e-05
34    1.66897    2.94644e-05
35    1.71806    3.05296e-05
36    1.76715    1.92049e-05
37    1.81623    2.43548e-05
38    1.86532    1.98275e-05
39    1.91441    2.62797e-05
40    1.9635    2.60468e-05
41    2.01258    3.00921e-05
42    2.06167    1.69268e-05
43    2.11076    3.40588e-05
44    2.15984    1.89184e-05
45    2.20893    1.47829e-05
46    2.25802    2.16121e-05
47    2.30711    1.46108e-05
48    2.35619    1.02584e-05
49    2.40528    1.80197e-05
50    2.45437    1.77517e-05
51    2.50346    1.7476e-05
52    2.55254    1.7115e-05
53    2.60163    1.94464e-05
54    2.65072    1.28438e-05
55    2.69981    1.20201e-05
56    2.74889    1.44491e-05
57    2.79798    1.84039e-05
58    2.84707    1.21513e-05
59    2.89616    1.32018e-05
60    2.94524    1.37647e-05
61    2.99433    1.21265e-05
62    3.04342    1.09466e-05
63    3.09251    1.85008e-05
64    3.14159    1.78547e-05
