# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.473855    0.254090
2    0.788734    0.424566
3    1.100732    0.522756
4    1.424509    0.587037
5    1.791250    0.635527
6    2.187350    0.673119
7    2.651056    0.687478
8    3.191325    nan
9    3.758976    nan
10    4.342982    nan
11    4.959319    nan
12    5.601708    nan
13    6.303514    nan
14    7.025957    nan
15    7.783908    nan
16    8.533763    nan
17    9.289997    nan
18    10.088821    nan
19    10.898450    nan
20    11.723496    nan
21    12.554159    nan
22    13.387095    nan
23    14.243677    nan
24    15.106607    nan
25    16.006414    nan
26    16.905653    nan
27    17.802294    nan
28    18.714867    nan
29    19.636621    nan
30    20.569533    nan
31    21.506340    nan
32    22.428855    nan
33    23.351215    nan
34    24.290589    nan
35    25.238441    nan
36    26.165662    nan
37    27.098103    nan
38    28.002874    nan
39    28.904167    nan
40    29.804601    nan
41    30.691012    nan
42    31.551304    nan
43    32.397180    nan
44    33.221611    nan
45    34.012132    nan
46    34.760261    nan
47    35.534923    nan
48    36.289391    nan
49    37.044731    nan
50    37.793129    nan
51    38.503562    nan
52    39.181591    nan
53    39.817073    nan
54    40.436018    nan
55    41.052644    nan
56    41.625921    nan
57    42.176849    nan
58    42.658141    nan
59    43.100562    nan
60    43.500919    nan
61    43.880920    nan
62    44.243198    nan
63    44.528883    nan
64    44.788938    nan
65    44.978916    nan
66    45.121453    nan
67    45.229184    nan
68    45.274936    nan
69    45.276873    nan
70    45.168773    nan
71    45.022909    nan
72    44.846563    nan
73    44.615542    nan
74    44.311791    nan
75    43.922957    nan
76    43.474928    nan
77    42.965527    nan
78    42.412432    nan
79    41.813373    nan
80    41.188503    nan
81    40.513362    nan
82    39.820962    nan
83    39.102033    nan
84    38.376104    nan
85    37.657637    nan
86    36.940845    nan
87    36.211396    nan
88    35.450780    nan
89    34.714506    nan
90    33.996669    nan
91    33.279026    nan
92    32.545534    nan
93    31.760865    nan
94    30.974396    nan
95    30.193783    nan
96    29.426863    nan
97    28.664294    nan
98    27.909810    nan
99    27.126023    nan
100    26.324181    nan
101    25.539110    nan
102    24.774157    nan
103    23.995418    nan
104    23.222159    nan
105    22.439360    nan
106    21.640230    nan
107    20.837676    nan
108    20.110047    nan
109    19.420270    nan
110    18.755816    nan
111    18.130463    nan
112    17.514368    nan
113    16.930388    nan
114    16.381362    nan
115    15.877468    nan
116    15.402006    nan
117    14.979227    nan
118    14.592773    nan
119    14.240191    nan
120    13.936305    nan
121    13.660461    nan
122    13.437845    nan
123    13.238785    nan
124    13.059080    nan
125    12.921016    nan
126    12.822042    nan
127    12.754318    nan
