# k    qy    S_u(qy)
1    0.0490874    0.239802
2    0.0981748    0.0408578
3    0.147262    0.115288
4    0.19635    0.019265
5    0.245437    0.00402491
6    0.294524    0.0110372
7    0.343612    0.015402
8    0.392699    0.00441213
9    0.441786    0.00570067
10    0.490874    0.00416178
11    0.539961    0.00540107
12    0.589049    0.0038761
13    0.638136    0.00114443
14    0.687223    0.00127774
15    0.736311    0.00139346
16    0.785398    0.000578721
17    0.834486    0.00115571
18    0.883573    0.00119084
19    0.93266    0.00206789
20    0.981748    0.000953316
21    1.03084    0.00108752
22    1.07992    0.00162034
23    1.12901    0.000881998
24    1.1781    0.000781811
25    1.22718    0.00109913
26    1.27627    0.000887192
27    1.32536    0.00140396
28    1.37445    0.00100287
29    1.42353    0.000560404
30    1.47262    0.00115593
31    1.52171    0.000803255
32    1.5708    0.000629567
33    1.61988    0.000719279
34    1.66897    0.000589057
35    1.71806    0.000272959
36    1.76715    0.000760754
37    1.81623    0.000810216
38    1.86532    0.000653061
39    1.91441    0.000435337
40    1.9635    0.000918021
41    2.01258    0.000643992
42    2.06167    0.000873101
43    2.11076    0.000405434
44    2.15984    0.000896278
45    2.20893    0.000438024
46    2.25802    0.00055077
47    2.30711    0.000569732
48    2.35619    0.000965585
49    2.40528    0.000369853
50    2.45437    0.000710555
51    2.50346    0.000492824
52    2.55254    0.000388723
53    2.60163    0.000320528
54    2.65072    0.000564983
55    2.69981    0.000518571
56    2.74889    0.000451519
57    2.79798    0.000551776
58    2.84707    0.000555257
59    2.89616    0.000295683
60    2.94524    0.00061108
61    2.99433    0.000417677
62    3.04342    0.000406329
63    3.09251    0.000639617
64    3.14159    0.000660164
