# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.324030    0.213462
2    0.485363    0.346151
3    0.619546    0.422859
4    0.725336    0.478358
5    0.824022    0.509875
6    0.915217    0.514045
7    1.009340    0.543243
8    1.124685    nan
9    1.233319    nan
10    1.354832    nan
11    1.486198    nan
12    1.639960    nan
13    1.831999    nan
14    2.020347    nan
15    2.214229    nan
16    2.424068    nan
17    2.599538    nan
18    2.781672    nan
19    2.949378    nan
20    3.122724    nan
21    3.320933    nan
22    3.516388    nan
23    3.723370    nan
24    3.946770    nan
25    4.190400    nan
26    4.429375    nan
27    4.682789    nan
28    4.915985    nan
29    5.160784    nan
30    5.373684    nan
31    5.605075    nan
32    5.839658    nan
33    6.058860    nan
34    6.268511    nan
35    6.487855    nan
36    6.691443    nan
37    6.904552    nan
38    7.127090    nan
39    7.334823    nan
40    7.535601    nan
41    7.714086    nan
42    7.855843    nan
43    8.005218    nan
44    8.142889    nan
45    8.287154    nan
46    8.434372    nan
47    8.551972    nan
48    8.691107    nan
49    8.832975    nan
50    8.976470    nan
51    9.082748    nan
52    9.205474    nan
53    9.295713    nan
54    9.383310    nan
55    9.471874    nan
56    9.545524    nan
57    9.620302    nan
58    9.693385    nan
59    9.758589    nan
60    9.819543    nan
61    9.869549    nan
62    9.912794    nan
63    9.919694    nan
