# k    qy    S_u(qy)
1    0.0490874    0.907161
2    0.0981748    0.491878
3    0.147262    0.0104302
4    0.19635    0.0180468
5    0.245437    0.00830189
6    0.294524    0.00757368
7    0.343612    0.00271351
8    0.392699    0.0133389
9    0.441786    0.00694486
10    0.490874    0.00727186
11    0.539961    0.00190091
12    0.589049    0.00362253
13    0.638136    0.00767627
14    0.687223    0.0037272
15    0.736311    0.00168434
16    0.785398    0.00233611
17    0.834486    0.00206914
18    0.883573    0.00160506
19    0.93266    0.00130925
20    0.981748    0.00178158
21    1.03084    0.00240013
22    1.07992    0.00221723
23    1.12901    0.00157083
24    1.1781    0.00307291
25    1.22718    0.00178629
26    1.27627    0.00196174
27    1.32536    0.00172631
28    1.37445    0.00212948
29    1.42353    0.00172917
30    1.47262    0.00122967
31    1.52171    0.00153214
32    1.5708    0.00128801
33    1.61988    0.00156754
34    1.66897    0.000960431
35    1.71806    0.000689679
36    1.76715    0.000881343
37    1.81623    0.00120333
38    1.86532    0.000883164
39    1.91441    0.00142414
40    1.9635    0.00125727
41    2.01258    0.00133446
42    2.06167    0.0013204
43    2.11076    0.000889636
44    2.15984    0.00103807
45    2.20893    0.000680155
46    2.25802    0.000975826
47    2.30711    0.00116482
48    2.35619    0.00115155
49    2.40528    0.00116255
50    2.45437    0.000773969
51    2.50346    0.00166523
52    2.55254    0.000682876
53    2.60163    0.000842602
54    2.65072    0.000611252
55    2.69981    0.00129127
56    2.74889    0.000701717
57    2.79798    0.000812889
58    2.84707    0.000607808
59    2.89616    0.000406424
60    2.94524    0.00109764
61    2.99433    0.000734339
62    3.04342    0.000565342
63    3.09251    0.000736913
64    3.14159    0.00120739
