# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.268614    0.184438
2    0.487812    0.285821
3    0.753918    0.346710
4    1.073877    0.383186
5    1.443441    0.410448
6    1.878413    0.421219
7    2.380483    0.422665
8    2.949678    nan
9    3.553957    nan
10    4.212056    nan
11    4.923680    nan
12    5.689784    nan
13    6.468778    nan
14    7.291950    nan
15    8.153467    nan
16    9.026021    nan
17    9.921717    nan
18    10.850575    nan
19    11.761219    nan
20    12.687717    nan
21    13.616509    nan
22    14.553514    nan
23    15.484511    nan
24    16.412270    nan
25    17.350915    nan
26    18.289211    nan
27    19.225610    nan
28    20.170234    nan
29    21.105048    nan
30    22.032973    nan
31    22.971976    nan
32    23.906736    nan
33    24.849239    nan
34    25.794423    nan
35    26.742721    nan
36    27.702496    nan
37    28.675845    nan
38    29.642876    nan
39    30.627091    nan
40    31.601056    nan
41    32.589866    nan
42    33.582427    nan
43    34.581438    nan
44    35.581562    nan
45    36.583189    nan
46    37.600978    nan
47    38.629385    nan
48    39.647330    nan
49    40.670069    nan
50    41.693977    nan
51    42.696238    nan
52    43.712785    nan
53    44.734363    nan
54    45.740537    nan
55    46.729360    nan
56    47.706196    nan
57    48.678342    nan
58    49.639313    nan
59    50.581799    nan
60    51.532979    nan
61    52.457256    nan
62    53.367306    nan
63    54.264927    nan
64    55.146781    nan
65    55.995220    nan
66    56.843023    nan
67    57.679631    nan
68    58.502509    nan
69    59.315973    nan
70    60.124150    nan
71    60.915830    nan
72    61.698160    nan
73    62.476482    nan
74    63.252063    nan
75    64.023286    nan
76    64.793841    nan
77    65.560139    nan
78    66.314014    nan
79    67.096423    nan
80    67.885897    nan
81    68.655769    nan
82    69.439900    nan
83    70.236722    nan
84    71.022918    nan
85    71.809544    nan
86    72.605409    nan
87    73.389247    nan
88    74.167927    nan
89    74.959094    nan
90    75.754774    nan
91    76.545678    nan
92    77.326107    nan
93    78.105844    nan
94    78.872305    nan
95    79.628635    nan
96    80.386770    nan
97    81.120448    nan
98    81.847507    nan
99    82.552259    nan
100    83.243446    nan
101    83.919095    nan
102    84.567132    nan
103    85.213754    nan
104    85.844598    nan
105    86.436345    nan
106    87.011239    nan
107    87.575704    nan
108    88.111366    nan
109    88.639016    nan
110    89.142184    nan
111    89.633831    nan
112    90.091017    nan
113    90.538170    nan
114    90.959364    nan
115    91.357549    nan
116    91.722809    nan
117    92.069725    nan
118    92.395380    nan
119    92.693259    nan
120    92.959599    nan
121    93.195969    nan
122    93.394442    nan
123    93.562383    nan
124    93.710687    nan
125    93.818911    nan
126    93.873536    nan
127    93.912023    nan
