# k    qy    S_u(qy)
1    0.0490874    0.374659
2    0.0981748    0.126701
3    0.147262    0.0396257
4    0.19635    0.0371977
5    0.245437    0.0470314
6    0.294524    0.0117619
7    0.343612    0.0052123
8    0.392699    0.00879518
9    0.441786    0.00414759
10    0.490874    0.0117148
11    0.539961    0.00568067
12    0.589049    0.00401112
13    0.638136    0.00382338
14    0.687223    0.00308391
15    0.736311    0.0036067
16    0.785398    0.00498678
17    0.834486    0.00578029
18    0.883573    0.00334312
19    0.93266    0.00213174
20    0.981748    0.00170399
21    1.03084    0.00249949
22    1.07992    0.00342343
23    1.12901    0.00209547
24    1.1781    0.00222469
25    1.22718    0.00117109
26    1.27627    0.00177225
27    1.32536    0.00439314
28    1.37445    0.0019084
29    1.42353    0.00208615
30    1.47262    0.00295069
31    1.52171    0.0019105
32    1.5708    0.00127616
33    1.61988    0.00115663
34    1.66897    0.00160711
35    1.71806    0.00125121
36    1.76715    0.00104732
37    1.81623    0.00105306
38    1.86532    0.00158312
39    1.91441    0.00141213
40    1.9635    0.0019774
41    2.01258    0.000880378
42    2.06167    0.00128483
43    2.11076    0.000829709
44    2.15984    0.00061233
45    2.20893    0.00135067
46    2.25802    0.00119044
47    2.30711    0.00186984
48    2.35619    0.000769689
49    2.40528    0.00196284
50    2.45437    0.000738902
51    2.50346    0.00116281
52    2.55254    0.00133062
53    2.60163    0.000976756
54    2.65072    0.00118872
55    2.69981    0.00067797
56    2.74889    0.00117667
57    2.79798    0.00129227
58    2.84707    0.00198041
59    2.89616    0.00116092
60    2.94524    0.0010007
61    2.99433    0.00101458
62    3.04342    0.00131737
63    3.09251    0.00125121
64    3.14159    0.000753835
