# k    qy    S_u(qy)
1    0.0490874    0.603808
2    0.0981748    0.0131841
3    0.147262    0.239167
4    0.19635    0.00536539
5    0.245437    0.016999
6    0.294524    0.0145612
7    0.343612    0.00828449
8    0.392699    0.00681402
9    0.441786    0.00263284
10    0.490874    0.00180584
11    0.539961    0.0116083
12    0.589049    0.00508056
13    0.638136    0.00239034
14    0.687223    0.00178098
15    0.736311    0.00303452
16    0.785398    0.00266023
17    0.834486    0.00451047
18    0.883573    0.00474807
19    0.93266    0.00175023
20    0.981748    0.00155721
21    1.03084    0.0065148
22    1.07992    0.00157327
23    1.12901    0.0012788
24    1.1781    0.0029512
25    1.22718    0.000981533
26    1.27627    0.00167862
27    1.32536    0.00129703
28    1.37445    0.00125985
29    1.42353    0.00197591
30    1.47262    0.00155931
31    1.52171    0.0010106
32    1.5708    0.00138031
33    1.61988    0.00145662
34    1.66897    0.00119777
35    1.71806    0.00153659
36    1.76715    0.000920161
37    1.81623    0.00150705
38    1.86532    0.000908722
39    1.91441    0.00088987
40    1.9635    0.00114446
41    2.01258    0.00106275
42    2.06167    0.00102824
43    2.11076    0.000732536
44    2.15984    0.000921763
45    2.20893    0.000957113
46    2.25802    0.00107213
47    2.30711    0.000707013
48    2.35619    0.00115622
49    2.40528    0.000688406
50    2.45437    0.000826852
51    2.50346    0.000898965
52    2.55254    0.000610578
53    2.60163    0.00141641
54    2.65072    0.000582382
55    2.69981    0.00113032
56    2.74889    0.000303626
57    2.79798    0.000922199
58    2.84707    0.000584887
59    2.89616    0.00123261
60    2.94524    0.00120337
61    2.99433    0.000951725
62    3.04342    0.000795499
63    3.09251    0.000521184
64    3.14159    0.000425521
