# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.329541    0.232143
2    0.535421    0.367991
3    0.732783    0.472555
4    0.899518    0.555809
5    1.006186    0.616922
6    1.114659    0.658038
7    1.233003    0.672807
8    1.357388    nan
9    1.444028    nan
10    1.531688    nan
11    1.610712    nan
12    1.707524    nan
13    1.798609    nan
14    1.883101    nan
15    1.949965    nan
16    1.995469    nan
17    2.039162    nan
18    2.108866    nan
19    2.149444    nan
20    2.222988    nan
21    2.279753    nan
22    2.330790    nan
23    2.381618    nan
24    2.444621    nan
25    2.501051    nan
26    2.572263    nan
27    2.655743    nan
28    2.750481    nan
29    2.828699    nan
30    2.896636    nan
31    2.933677    nan
32    2.964949    nan
33    2.978547    nan
34    3.005589    nan
35    3.032575    nan
36    3.061802    nan
37    3.089628    nan
38    3.070140    nan
39    3.063549    nan
40    3.055777    nan
41    3.074936    nan
42    3.088555    nan
43    3.113876    nan
44    3.139639    nan
45    3.168957    nan
46    3.196014    nan
47    3.245197    nan
48    3.284433    nan
49    3.299956    nan
50    3.334168    nan
51    3.362003    nan
52    3.383405    nan
53    3.410587    nan
54    3.449160    nan
55    3.465565    nan
56    3.475659    nan
57    3.492092    nan
58    3.491117    nan
59    3.473715    nan
60    3.464030    nan
61    3.435069    nan
62    3.416398    nan
63    3.418354    nan
