# k    qy    S_u(qy)
1    0.0490874    2.22188
2    0.0981748    0.0805003
3    0.147262    0.264292
4    0.19635    0.0525175
5    0.245437    0.0221657
6    0.294524    0.0150476
7    0.343612    0.00427325
8    0.392699    0.00461229
9    0.441786    0.00244239
10    0.490874    0.00426497
11    0.539961    0.0160229
12    0.589049    0.00633961
13    0.638136    0.00433297
14    0.687223    0.00466154
15    0.736311    0.0021335
16    0.785398    0.00308403
17    0.834486    0.00458982
18    0.883573    0.00403248
19    0.93266    0.00277015
20    0.981748    0.00315729
21    1.03084    0.00375939
22    1.07992    0.00285426
23    1.12901    0.00146206
24    1.1781    0.00249669
25    1.22718    0.00176056
26    1.27627    0.00218546
27    1.32536    0.00196484
28    1.37445    0.00131271
29    1.42353    0.00134282
30    1.47262    0.00169274
31    1.52171    0.00089194
32    1.5708    0.00177871
33    1.61988    0.00168789
34    1.66897    0.00160624
35    1.71806    0.00156879
36    1.76715    0.001219
37    1.81623    0.00124488
38    1.86532    0.00177663
39    1.91441    0.000942429
40    1.9635    0.00133029
41    2.01258    0.000963597
42    2.06167    0.00129579
43    2.11076    0.00151654
44    2.15984    0.00100452
45    2.20893    0.00138285
46    2.25802    0.00149713
47    2.30711    0.000575206
48    2.35619    0.000730559
49    2.40528    0.00084499
50    2.45437    0.00111582
51    2.50346    0.000987429
52    2.55254    0.00133557
53    2.60163    0.001189
54    2.65072    0.00107567
55    2.69981    0.00147453
56    2.74889    0.000728724
57    2.79798    0.000981183
58    2.84707    0.00117769
59    2.89616    0.00117922
60    2.94524    0.00153166
61    2.99433    0.00097663
62    3.04342    0.000643502
63    3.09251    0.00120848
64    3.14159    0.00108837
