# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.378772    0.232975
2    0.596562    0.367799
3    0.781740    0.460155
4    0.950335    0.528774
5    1.151360    0.558421
6    1.407281    0.591869
7    1.697925    0.620065
8    2.001005    nan
9    2.323870    nan
10    2.662997    nan
11    3.033102    nan
12    3.434378    nan
13    3.872843    nan
14    4.324741    nan
15    4.811963    nan
16    5.298264    nan
17    5.788213    nan
18    6.299590    nan
19    6.821344    nan
20    7.333133    nan
21    7.867914    nan
22    8.372539    nan
23    8.892641    nan
24    9.399591    nan
25    9.913277    nan
26    10.415460    nan
27    10.906691    nan
28    11.386286    nan
29    11.870825    nan
30    12.360348    nan
31    12.816162    nan
32    13.261239    nan
33    13.689658    nan
34    14.065839    nan
35    14.469944    nan
36    14.885686    nan
37    15.267980    nan
38    15.600725    nan
39    15.897975    nan
40    16.195231    nan
41    16.475359    nan
42    16.731456    nan
43    16.936266    nan
44    17.129309    nan
45    17.301002    nan
46    17.485903    nan
47    17.667003    nan
48    17.828076    nan
49    17.981693    nan
50    18.120383    nan
51    18.253160    nan
52    18.343526    nan
53    18.408504    nan
54    18.488119    nan
55    18.563568    nan
56    18.598355    nan
57    18.672491    nan
58    18.722855    nan
59    18.790240    nan
60    18.830355    nan
61    18.876154    nan
62    18.897115    nan
63    18.919307    nan
