# k    qy    S_u(qy)
1    0.0490874    5.67519
2    0.0981748    0.003886
3    0.147262    0.0511844
4    0.19635    0.0260401
5    0.245437    0.00250057
6    0.294524    0.000893501
7    0.343612    0.00162109
8    0.392699    0.000967602
9    0.441786    0.000515438
10    0.490874    0.00056721
11    0.539961    9.04378e-05
12    0.589049    0.000800561
13    0.638136    0.000145424
14    0.687223    0.000357078
15    0.736311    0.000114296
16    0.785398    9.46825e-05
17    0.834486    0.000140992
18    0.883573    5.67556e-05
19    0.93266    9.47695e-05
20    0.981748    7.65414e-05
21    1.03084    4.84984e-05
22    1.07992    6.11591e-05
23    1.12901    6.88952e-05
24    1.1781    1.84747e-05
25    1.22718    5.912e-05
26    1.27627    3.50267e-05
27    1.32536    4.71872e-05
28    1.37445    3.94006e-05
29    1.42353    3.27108e-05
30    1.47262    4.6635e-05
31    1.52171    3.95749e-05
32    1.5708    1.97844e-05
33    1.61988    3.62847e-05
34    1.66897    1.92407e-05
35    1.71806    9.23062e-06
36    1.76715    2.60903e-05
37    1.81623    2.25906e-05
38    1.86532    2.02332e-05
39    1.91441    1.53503e-05
40    1.9635    3.30119e-05
41    2.01258    1.97017e-05
42    2.06167    2.64314e-05
43    2.11076    1.89447e-05
44    2.15984    3.13852e-05
45    2.20893    1.67343e-05
46    2.25802    1.62668e-05
47    2.30711    1.79645e-05
48    2.35619    3.09057e-05
49    2.40528    1.55051e-05
50    2.45437    2.39176e-05
51    2.50346    1.21234e-05
52    2.55254    1.40996e-05
53    2.60163    1.34063e-05
54    2.65072    1.95772e-05
55    2.69981    1.79767e-05
56    2.74889    1.54951e-05
57    2.79798    1.67555e-05
58    2.84707    2.73735e-05
59    2.89616    9.03712e-06
60    2.94524    3.15111e-05
61    2.99433    1.45939e-05
62    3.04342    1.33205e-05
63    3.09251    1.93791e-05
64    3.14159    2.90834e-05
