# k    qy    S_u(qy)
1    0.0490874    0.974593
2    0.0981748    0.0456457
3    0.147262    0.0776413
4    0.19635    0.013659
5    0.245437    0.00998451
6    0.294524    0.0204188
7    0.343612    0.00670575
8    0.392699    0.00297498
9    0.441786    0.00639613
10    0.490874    0.00526425
11    0.539961    0.0111541
12    0.589049    0.00450653
13    0.638136    0.00544804
14    0.687223    0.00476288
15    0.736311    0.00213415
16    0.785398    0.00239054
17    0.834486    0.00425916
18    0.883573    0.00432303
19    0.93266    0.00266102
20    0.981748    0.00309037
21    1.03084    0.00363789
22    1.07992    0.00266117
23    1.12901    0.00156508
24    1.1781    0.00249868
25    1.22718    0.00161305
26    1.27627    0.00211717
27    1.32536    0.0021939
28    1.37445    0.00133862
29    1.42353    0.00135523
30    1.47262    0.00179353
31    1.52171    0.000896359
32    1.5708    0.00160998
33    1.61988    0.00169458
34    1.66897    0.00180586
35    1.71806    0.00147721
36    1.76715    0.0012431
37    1.81623    0.00124416
38    1.86532    0.00178838
39    1.91441    0.000943175
40    1.9635    0.00132377
41    2.01258    0.00105202
42    2.06167    0.00130576
43    2.11076    0.00150602
44    2.15984    0.000946961
45    2.20893    0.00142858
46    2.25802    0.00146762
47    2.30711    0.000563873
48    2.35619    0.000726977
49    2.40528    0.000835901
50    2.45437    0.00109772
51    2.50346    0.00102229
52    2.55254    0.00136857
53    2.60163    0.00118102
54    2.65072    0.00109885
55    2.69981    0.00141263
56    2.74889    0.000719386
57    2.79798    0.000955824
58    2.84707    0.00119885
59    2.89616    0.00116785
60    2.94524    0.00150581
61    2.99433    0.000985297
62    3.04342    0.000682072
63    3.09251    0.00119951
64    3.14159    0.0010706
