# k    qy    S_u(qy)
1    0.0490874    1.16288
2    0.0981748    0.111538
3    0.147262    0.103381
4    0.19635    0.0185422
5    0.245437    0.0142905
6    0.294524    0.0209357
7    0.343612    0.0178141
8    0.392699    0.00575866
9    0.441786    0.00661689
10    0.490874    0.00775587
11    0.539961    0.00310505
12    0.589049    0.00393286
13    0.638136    0.00899644
14    0.687223    0.00330125
15    0.736311    0.00199088
16    0.785398    0.00203155
17    0.834486    0.00158301
18    0.883573    0.00193087
19    0.93266    0.00119792
20    0.981748    0.00196176
21    1.03084    0.00210772
22    1.07992    0.00239132
23    1.12901    0.00155241
24    1.1781    0.00301905
25    1.22718    0.00179371
26    1.27627    0.00197121
27    1.32536    0.00182028
28    1.37445    0.00213036
29    1.42353    0.00165517
30    1.47262    0.00119464
31    1.52171    0.00170449
32    1.5708    0.00128711
33    1.61988    0.00153847
34    1.66897    0.000927001
35    1.71806    0.000702473
36    1.76715    0.000920908
37    1.81623    0.00131461
38    1.86532    0.00086527
39    1.91441    0.00140693
40    1.9635    0.0012796
41    2.01258    0.00147176
42    2.06167    0.00131336
43    2.11076    0.0009004
44    2.15984    0.000935404
45    2.20893    0.000691138
46    2.25802    0.000999888
47    2.30711    0.00125015
48    2.35619    0.00114601
49    2.40528    0.00115905
50    2.45437    0.00077162
51    2.50346    0.00167058
52    2.55254    0.000645061
53    2.60163    0.000799763
54    2.65072    0.000610829
55    2.69981    0.00131945
56    2.74889    0.000715858
57    2.79798    0.000816271
58    2.84707    0.000584857
59    2.89616    0.000402897
60    2.94524    0.00110505
61    2.99433    0.000732687
62    3.04342    0.000553501
63    3.09251    0.00076884
64    3.14159    0.00123623
