# k    qy    S_u(qy)
1    0.0490874    0.561834
2    0.0981748    0.391923
3    0.147262    0.154705
4    0.19635    0.0216981
5    0.245437    0.012486
6    0.294524    0.0202004
7    0.343612    0.0122289
8    0.392699    0.00378956
9    0.441786    0.00268037
10    0.490874    0.00169084
11    0.539961    0.00640773
12    0.589049    0.00396864
13    0.638136    0.00186687
14    0.687223    0.00187112
15    0.736311    0.00252745
16    0.785398    0.00239458
17    0.834486    0.00421314
18    0.883573    0.00365852
19    0.93266    0.00154454
20    0.981748    0.00124152
21    1.03084    0.00608921
22    1.07992    0.00144041
23    1.12901    0.00110752
24    1.1781    0.00262512
25    1.22718    0.000915782
26    1.27627    0.00172251
27    1.32536    0.000983297
28    1.37445    0.00111278
29    1.42353    0.00161566
30    1.47262    0.00130766
31    1.52171    0.000904643
32    1.5708    0.00115793
33    1.61988    0.00122542
34    1.66897    0.00109627
35    1.71806    0.00129149
36    1.76715    0.000758406
37    1.81623    0.00130878
38    1.86532    0.000727186
39    1.91441    0.000720636
40    1.9635    0.000966169
41    2.01258    0.00095386
42    2.06167    0.000835298
43    2.11076    0.00064821
44    2.15984    0.000801685
45    2.20893    0.000859521
46    2.25802    0.000914559
47    2.30711    0.000613328
48    2.35619    0.000987525
49    2.40528    0.000527973
50    2.45437    0.00069039
51    2.50346    0.000749214
52    2.55254    0.000534805
53    2.60163    0.00116331
54    2.65072    0.000503871
55    2.69981    0.000949226
56    2.74889    0.000279224
57    2.79798    0.000780112
58    2.84707    0.000475954
59    2.89616    0.00108596
60    2.94524    0.00106443
61    2.99433    0.000833842
62    3.04342    0.000722192
63    3.09251    0.000467322
64    3.14159    0.000415482
