# k    qy    S_u(qy)
1    0.0490874    0.195314
2    0.0981748    0.100362
3    0.147262    0.130684
4    0.19635    0.00577352
5    0.245437    0.0277043
6    0.294524    0.0126848
7    0.343612    0.0174188
8    0.392699    0.0093981
9    0.441786    0.012125
10    0.490874    0.00364875
11    0.539961    0.00834155
12    0.589049    0.00991863
13    0.638136    0.00393179
14    0.687223    0.00445482
15    0.736311    0.00371738
16    0.785398    0.00167751
17    0.834486    0.00252616
18    0.883573    0.00288074
19    0.93266    0.00505334
20    0.981748    0.00245985
21    1.03084    0.00235522
22    1.07992    0.00300922
23    1.12901    0.00162035
24    1.1781    0.00233444
25    1.22718    0.00383992
26    1.27627    0.00218771
27    1.32536    0.00298592
28    1.37445    0.00254983
29    1.42353    0.00121007
30    1.47262    0.00229902
31    1.52171    0.00205198
32    1.5708    0.00154293
33    1.61988    0.00139728
34    1.66897    0.00142092
35    1.71806    0.000832888
36    1.76715    0.00185236
37    1.81623    0.00175956
38    1.86532    0.00181193
39    1.91441    0.00129318
40    1.9635    0.00296742
41    2.01258    0.00143649
42    2.06167    0.00206245
43    2.11076    0.000872782
44    2.15984    0.00227036
45    2.20893    0.0014657
46    2.25802    0.00131474
47    2.30711    0.00112015
48    2.35619    0.00237621
49    2.40528    0.00143394
50    2.45437    0.00165911
51    2.50346    0.00113096
52    2.55254    0.00105889
53    2.60163    0.000835629
54    2.65072    0.00126493
55    2.69981    0.00136789
56    2.74889    0.000745962
57    2.79798    0.00142451
58    2.84707    0.00152105
59    2.89616    0.00101079
60    2.94524    0.00136239
61    2.99433    0.00136353
62    3.04342    0.000616648
63    3.09251    0.00138857
64    3.14159    0.00151043
