# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.272420    0.210956
2    0.453358    0.320470
3    0.626092    0.402762
4    0.834492    0.447565
5    1.079685    0.467773
6    1.345763    0.488024
7    1.655403    0.499928
8    2.008177    nan
9    2.374248    nan
10    2.765781    nan
11    3.185817    nan
12    3.610204    nan
13    4.059504    nan
14    4.504943    nan
15    4.956712    nan
16    5.428809    nan
17    5.892594    nan
18    6.337960    nan
19    6.795731    nan
20    7.225282    nan
21    7.660573    nan
22    8.082264    nan
23    8.496865    nan
24    8.874805    nan
25    9.251402    nan
26    9.612372    nan
27    9.956573    nan
28    10.268187    nan
29    10.550490    nan
30    10.816181    nan
31    11.053135    nan
32    11.269935    nan
33    11.449455    nan
34    11.596327    nan
35    11.733279    nan
36    11.834610    nan
37    11.921425    nan
38    11.974272    nan
39    11.999529    nan
40    11.995294    nan
41    11.956259    nan
42    11.899836    nan
43    11.821891    nan
44    11.726928    nan
45    11.625841    nan
46    11.519057    nan
47    11.390248    nan
48    11.271443    nan
49    11.164282    nan
50    11.077903    nan
51    11.010895    nan
52    10.947720    nan
53    10.857730    nan
54    10.783515    nan
55    10.714027    nan
56    10.642521    nan
57    10.591948    nan
58    10.551073    nan
59    10.496518    nan
60    10.468978    nan
61    10.466609    nan
62    10.439427    nan
63    10.413920    nan
