# k    qy    S_u(qy)
1    0.0122718    5.42815
2    0.0245437    11.6603
3    0.0368155    3.25227
4    0.0490874    1.65518
5    0.0613592    0.496965
6    0.0736311    0.167147
7    0.0859029    0.0661158
8    0.0981748    0.0648925
9    0.110447    0.0383801
10    0.122718    0.127143
11    0.13499    0.0428508
12    0.147262    0.0137619
13    0.159534    0.0116343
14    0.171806    0.00362816
15    0.184078    0.0120657
16    0.19635    0.00810165
17    0.208621    0.00897093
18    0.220893    0.00453692
19    0.233165    0.0096566
20    0.245437    0.00544339
21    0.257709    0.00445114
22    0.269981    0.00250875
23    0.282252    0.010707
24    0.294524    0.00342568
25    0.306796    0.00497091
26    0.319068    0.00154395
27    0.33134    0.00195105
28    0.343612    0.00225254
29    0.355884    0.00147871
30    0.368155    0.0015658
31    0.380427    0.00286515
32    0.392699    0.001156
33    0.404971    0.00148795
34    0.417243    0.00132642
35    0.429515    0.00102705
36    0.441786    0.000777288
37    0.454058    0.00143239
38    0.46633    0.00141137
39    0.478602    0.00230828
40    0.490874    0.000967086
41    0.503146    0.000832012
42    0.515418    0.000973779
43    0.527689    0.00168748
44    0.539961    0.00202824
45    0.552233    0.00112706
46    0.564505    0.00104479
47    0.576777    0.00155663
48    0.589049    0.000936324
49    0.60132    0.0017941
50    0.613592    0.00107788
51    0.625864    0.00132543
52    0.638136    0.0013567
53    0.650408    0.000703192
54    0.66268    0.00131169
55    0.674952    0.00132495
56    0.687223    0.000657909
57    0.699495    0.000575971
58    0.711767    0.000863717
59    0.724039    0.000767105
60    0.736311    0.000676349
61    0.748583    0.000740667
62    0.760854    0.000985817
63    0.773126    0.00102564
64    0.785398    0.000702802
65    0.79767    0.000508006
66    0.809942    0.000676243
67    0.822214    0.00070862
68    0.834486    0.00136192
69    0.846757    0.000807113
70    0.859029    0.000887071
71    0.871301    0.00079154
72    0.883573    0.000887025
73    0.895845    0.00116213
74    0.908117    0.000607337
75    0.920388    0.000992705
76    0.93266    0.000745019
77    0.944932    0.000560131
78    0.957204    0.000719286
79    0.969476    0.000582299
80    0.981748    0.000491251
81    0.99402    0.000736046
82    1.00629    0.000543988
83    1.01856    0.000699236
84    1.03084    0.000530435
85    1.04311    0.000529703
86    1.05538    0.000650456
87    1.06765    0.000812808
88    1.07992    0.000451922
89    1.09219    0.000746211
90    1.10447    0.00048692
91    1.11674    0.000931051
92    1.12901    0.000513452
93    1.14128    0.000898358
94    1.15355    0.000456814
95    1.16583    0.000425896
96    1.1781    0.000342438
97    1.19037    0.000781991
98    1.20264    0.000441
99    1.21491    0.000603716
100    1.22718    0.000372596
101    1.23946    0.000570137
102    1.25173    0.000522132
103    1.264    0.000328031
104    1.27627    0.000400745
105    1.28854    0.000476213
106    1.30082    0.000582059
107    1.31309    0.000608551
108    1.32536    0.000558255
109    1.33763    0.000365004
110    1.3499    0.000265907
111    1.36217    0.000355424
112    1.37445    0.000540193
113    1.38672    0.000342061
114    1.39899    0.000342774
115    1.41126    0.000272076
116    1.42353    0.000421217
117    1.43581    0.000297934
118    1.44808    0.000430353
119    1.46035    0.000263129
120    1.47262    0.000495105
121    1.48489    0.000527634
122    1.49717    0.000558627
123    1.50944    0.00049301
124    1.52171    0.000464658
125    1.53398    0.000330329
126    1.54625    0.000366009
127    1.55852    0.000783795
128    1.5708    0.000363538
129    1.58307    0.000406517
130    1.59534    0.000312429
131    1.60761    0.000561761
132    1.61988    0.000434511
133    1.63216    0.000416511
134    1.64443    0.000467625
135    1.6567    0.000302241
136    1.66897    0.00031734
137    1.68124    0.000320466
138    1.69351    0.000362583
139    1.70579    0.000367926
140    1.71806    0.000371111
141    1.73033    0.000280318
142    1.7426    0.000345737
143    1.75487    0.000375434
144    1.76715    0.000395554
145    1.77942    0.000288955
146    1.79169    0.000301584
147    1.80396    0.000205491
148    1.81623    0.000266318
149    1.82851    0.000425816
150    1.84078    0.000367765
151    1.85305    0.000291727
152    1.86532    0.000289506
153    1.87759    0.000371356
154    1.88986    0.000156304
155    1.90214    0.000257212
156    1.91441    0.000300562
157    1.92668    0.000353285
158    1.93895    0.000356214
159    1.95122    0.000365946
160    1.9635    0.000404802
161    1.97577    0.000288894
162    1.98804    0.000166336
163    2.00031    0.000352714
