# k    qy    S_u(qy)
1    0.0122718    68.6134
2    0.0245437    5.29336
3    0.0368155    0.275223
4    0.0490874    2.48065
5    0.0613592    0.355313
6    0.0736311    0.277058
7    0.0859029    0.288301
8    0.0981748    0.152599
9    0.110447    0.0100342
10    0.122718    0.0131323
11    0.13499    0.0168625
12    0.147262    0.00254917
13    0.159534    0.0226337
14    0.171806    0.010066
15    0.184078    0.0167591
16    0.19635    0.00117459
17    0.208621    0.0061353
18    0.220893    0.00228801
19    0.233165    0.00921201
20    0.245437    0.00212709
21    0.257709    0.00280586
22    0.269981    0.00335416
23    0.282252    0.00319982
24    0.294524    0.00260433
25    0.306796    0.00306968
26    0.319068    0.00180084
27    0.33134    0.00185518
28    0.343612    0.00133488
29    0.355884    0.00446057
30    0.368155    0.000860817
31    0.380427    0.00130262
32    0.392699    0.00135852
33    0.404971    0.000930933
34    0.417243    0.001066
35    0.429515    0.00108527
36    0.441786    0.00143887
37    0.454058    0.00103274
38    0.46633    0.00128918
39    0.478602    0.0018124
40    0.490874    0.00127825
41    0.503146    0.000712815
42    0.515418    0.000604012
43    0.527689    0.000728234
44    0.539961    0.000753881
45    0.552233    0.000649541
46    0.564505    0.00099831
47    0.576777    0.000895551
48    0.589049    0.00102609
49    0.60132    0.000705381
50    0.613592    0.000706885
51    0.625864    0.000432767
52    0.638136    0.000736295
53    0.650408    0.000519273
54    0.66268    0.000452174
55    0.674952    0.00046582
56    0.687223    0.000378486
57    0.699495    0.000789533
58    0.711767    0.000654861
59    0.724039    0.000639282
60    0.736311    0.000460949
61    0.748583    0.000380432
62    0.760854    0.00039586
63    0.773126    0.000541661
64    0.785398    0.000626756
65    0.79767    0.000471684
66    0.809942    0.000322991
67    0.822214    0.000349945
68    0.834486    0.000496635
69    0.846757    0.00039682
70    0.859029    0.000381693
71    0.871301    0.00054439
72    0.883573    0.000620587
73    0.895845    0.000327515
74    0.908117    0.000537431
75    0.920388    0.000372713
76    0.93266    0.000379385
77    0.944932    0.000346434
78    0.957204    0.000360112
79    0.969476    0.000377336
80    0.981748    0.000286844
81    0.99402    0.000438492
82    1.00629    0.000281193
83    1.01856    0.000257288
84    1.03084    0.000286351
85    1.04311    0.000265862
86    1.05538    0.000289294
87    1.06765    0.000382895
88    1.07992    0.000361205
89    1.09219    0.000284741
90    1.10447    0.000334089
91    1.11674    0.000369371
92    1.12901    0.000369918
93    1.14128    0.000336495
94    1.15355    0.000425819
95    1.16583    0.00028586
96    1.1781    0.000336155
97    1.19037    0.000406399
98    1.20264    0.000281883
99    1.21491    0.000194691
100    1.22718    0.000246172
101    1.23946    0.000308187
102    1.25173    0.000318147
103    1.264    0.00029493
