# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.251249    0.175291
2    0.478960    0.265987
3    0.755179    0.321411
4    1.103465    0.359826
5    1.526731    0.386107
6    2.024573    0.406750
7    2.598031    0.426984
8    3.237471    0.442249
9    3.946190    0.452760
10    4.720037    0.464959
11    5.552151    0.475442
12    6.442821    0.483133
13    7.391913    0.491129
14    8.390839    0.494177
15    9.431491    0.501871
16    10.520034    nan
17    11.648212    nan
18    12.815727    nan
19    14.019127    nan
20    15.261934    nan
21    16.538343    nan
22    17.848257    nan
23    19.188163    nan
24    20.565561    nan
25    21.969972    nan
26    23.394576    nan
27    24.856233    nan
28    26.341256    nan
29    27.850697    nan
30    29.396968    nan
31    30.968529    nan
32    32.565877    nan
33    34.184949    nan
34    35.828669    nan
35    37.499508    nan
36    39.188907    nan
37    40.901903    nan
38    42.633207    nan
39    44.386526    nan
40    46.150364    nan
41    47.929893    nan
42    49.722601    nan
43    51.537061    nan
44    53.363878    nan
45    55.205981    nan
46    57.058898    nan
47    58.927893    nan
48    60.807083    nan
49    62.695086    nan
50    64.593650    nan
51    66.502381    nan
52    68.424644    nan
53    70.363183    nan
54    72.314367    nan
55    74.284497    nan
56    76.269270    nan
57    78.266824    nan
58    80.283228    nan
59    82.308662    nan
60    84.344263    nan
61    86.392695    nan
62    88.453281    nan
63    90.524883    nan
64    92.612098    nan
65    94.702694    nan
66    96.805464    nan
67    98.916362    nan
68    101.039812    nan
69    103.167998    nan
70    105.307079    nan
71    107.454263    nan
72    109.603013    nan
73    111.759738    nan
74    113.923763    nan
75    116.086458    nan
76    118.252189    nan
77    120.419617    nan
78    122.588141    nan
79    124.755529    nan
80    126.917573    nan
81    129.077395    nan
82    131.233121    nan
83    133.388756    nan
84    135.540043    nan
85    137.696068    nan
86    139.852049    nan
87    142.002722    nan
88    144.149814    nan
89    146.299455    nan
90    148.448863    nan
91    150.598189    nan
92    152.745607    nan
93    154.891902    nan
94    157.036071    nan
95    159.175916    nan
96    161.318133    nan
97    163.467521    nan
98    165.620213    nan
99    167.772303    nan
100    169.927813    nan
101    172.085914    nan
102    174.251106    nan
103    176.421139    nan
104    178.595785    nan
105    180.769327    nan
106    182.945769    nan
107    185.120956    nan
108    187.300889    nan
109    189.478523    nan
110    191.654769    nan
111    193.828365    nan
112    195.997137    nan
113    198.155323    nan
114    200.313139    nan
115    202.460123    nan
116    204.601535    nan
117    206.725834    nan
118    208.839378    nan
119    210.938753    nan
120    213.020604    nan
121    215.085806    nan
122    217.138527    nan
123    219.169335    nan
124    221.183605    nan
125    223.177116    nan
126    225.157957    nan
127    227.118220    nan
128    229.059730    nan
129    230.983524    nan
130    232.892044    nan
131    234.784450    nan
132    236.667681    nan
133    238.532206    nan
134    240.384967    nan
135    242.218869    nan
136    244.036581    nan
137    245.841879    nan
138    247.629890    nan
139    249.408747    nan
140    251.174128    nan
141    252.925129    nan
142    254.659012    nan
143    256.382027    nan
144    258.084790    nan
145    259.783470    nan
146    261.462170    nan
147    263.130469    nan
148    264.777361    nan
149    266.410909    nan
150    268.023507    nan
151    269.619768    nan
152    271.196815    nan
153    272.748706    nan
154    274.280781    nan
155    275.794201    nan
156    277.283563    nan
157    278.756825    nan
158    280.211442    nan
159    281.640267    nan
160    283.048468    nan
161    284.441557    nan
162    285.814474    nan
163    287.170168    nan
164    288.497187    nan
165    289.799583    nan
166    291.079168    nan
167    292.337479    nan
168    293.573600    nan
169    294.782843    nan
170    295.973430    nan
171    297.142676    nan
172    298.289205    nan
173    299.419170    nan
174    300.526537    nan
175    301.609275    nan
176    302.668075    nan
177    303.704447    nan
178    304.719817    nan
179    305.707831    nan
180    306.669387    nan
181    307.618967    nan
182    308.551263    nan
183    309.459632    nan
184    310.352421    nan
185    311.220648    nan
186    312.073440    nan
187    312.909679    nan
188    313.727141    nan
189    314.528103    nan
190    315.308185    nan
191    316.079325    nan
192    316.842156    nan
193    317.594365    nan
194    318.325233    nan
195    319.041112    nan
196    319.744810    nan
197    320.436057    nan
198    321.105858    nan
199    321.764918    nan
200    322.409529    nan
201    323.034815    nan
202    323.644393    nan
203    324.232789    nan
204    324.810940    nan
205    325.367058    nan
206    325.903797    nan
207    326.428612    nan
208    326.927943    nan
209    327.406136    nan
210    327.860873    nan
211    328.290694    nan
212    328.705687    nan
213    329.093576    nan
214    329.454061    nan
215    329.795310    nan
216    330.108087    nan
217    330.392538    nan
218    330.653040    nan
219    330.885194    nan
220    331.096109    nan
221    331.271786    nan
222    331.426394    nan
223    331.558379    nan
224    331.673468    nan
225    331.760448    nan
226    331.826845    nan
227    331.873455    nan
228    331.901342    nan
229    331.915377    nan
230    331.907947    nan
231    331.881947    nan
232    331.840308    nan
233    331.780519    nan
234    331.706530    nan
235    331.628459    nan
236    331.541369    nan
237    331.444423    nan
238    331.337429    nan
239    331.222159    nan
240    331.100228    nan
241    330.970704    nan
242    330.835921    nan
243    330.697765    nan
244    330.562077    nan
245    330.432257    nan
246    330.308200    nan
247    330.191109    nan
248    330.082074    nan
249    329.978390    nan
250    329.890900    nan
251    329.818158    nan
252    329.752009    nan
253    329.696650    nan
254    329.658883    nan
255    329.638013    nan
