# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.317458    0.209022
2    0.564807    0.318822
3    0.839253    0.398058
4    1.174979    0.454233
5    1.569373    0.494880
6    2.030904    0.524928
7    2.554342    0.550235
8    3.138600    0.570449
9    3.781638    0.592643
10    4.482520    0.611453
11    5.248947    0.631808
12    6.076378    0.647855
13    6.963561    0.661724
14    7.900151    0.672899
15    8.881220    0.680975
16    9.905320    nan
17    10.972476    nan
18    12.076441    nan
19    13.213361    nan
20    14.373109    nan
21    15.566954    nan
22    16.798470    nan
23    18.049992    nan
24    19.326188    nan
25    20.621839    nan
26    21.936743    nan
27    23.273156    nan
28    24.624375    nan
29    25.984016    nan
30    27.350450    nan
31    28.731047    nan
32    30.116003    nan
33    31.505118    nan
34    32.897889    nan
35    34.288749    nan
36    35.679029    nan
37    37.062837    nan
38    38.444037    nan
39    39.825218    nan
40    41.194806    nan
41    42.560422    nan
42    43.927641    nan
43    45.270764    nan
44    46.593325    nan
45    47.895592    nan
46    49.179465    nan
47    50.443086    nan
48    51.688054    nan
49    52.922108    nan
50    54.135524    nan
51    55.326194    nan
52    56.494224    nan
53    57.641775    nan
54    58.759519    nan
55    59.849147    nan
56    60.915488    nan
57    61.943145    nan
58    62.943504    nan
59    63.914645    nan
60    64.853925    nan
61    65.764814    nan
62    66.642613    nan
63    67.488829    nan
64    68.306958    nan
65    69.097102    nan
66    69.852936    nan
67    70.568076    nan
68    71.263625    nan
69    71.922851    nan
70    72.546714    nan
71    73.146109    nan
72    73.713235    nan
73    74.235880    nan
74    74.726324    nan
75    75.178119    nan
76    75.603196    nan
77    75.986521    nan
78    76.343434    nan
79    76.666871    nan
80    76.955618    nan
81    77.210849    nan
82    77.440273    nan
83    77.637222    nan
84    77.799369    nan
85    77.923874    nan
86    78.022704    nan
87    78.086026    nan
88    78.108341    nan
89    78.089339    nan
90    78.044798    nan
91    77.975152    nan
92    77.869955    nan
93    77.739912    nan
94    77.577434    nan
95    77.391733    nan
96    77.177735    nan
97    76.931511    nan
98    76.658693    nan
99    76.361726    nan
100    76.039750    nan
101    75.699776    nan
102    75.336237    nan
103    74.955366    nan
104    74.556672    nan
105    74.139997    nan
106    73.702673    nan
107    73.257794    nan
108    72.799096    nan
109    72.337152    nan
110    71.866420    nan
111    71.377077    nan
112    70.885428    nan
113    70.377158    nan
114    69.855876    nan
115    69.335897    nan
116    68.811543    nan
117    68.287539    nan
118    67.765610    nan
119    67.241495    nan
120    66.714917    nan
121    66.179339    nan
122    65.645717    nan
123    65.105652    nan
124    64.561121    nan
125    64.009335    nan
126    63.462747    nan
127    62.924693    nan
128    62.388543    nan
129    61.850894    nan
130    61.314347    nan
131    60.791860    nan
132    60.282787    nan
133    59.779502    nan
134    59.289124    nan
135    58.814598    nan
136    58.350091    nan
137    57.897689    nan
138    57.453911    nan
139    57.028224    nan
140    56.614083    nan
141    56.210044    nan
142    55.822499    nan
143    55.462809    nan
144    55.123544    nan
145    54.807871    nan
146    54.505781    nan
147    54.218471    nan
148    53.965010    nan
149    53.738263    nan
150    53.536387    nan
151    53.360054    nan
152    53.215834    nan
153    53.091411    nan
154    52.990001    nan
155    52.923194    nan
156    52.889108    nan
157    52.884139    nan
158    52.921821    nan
159    52.990910    nan
160    53.096736    nan
161    53.231144    nan
162    53.404485    nan
163    53.617958    nan
164    53.874338    nan
165    54.164433    nan
166    54.498479    nan
167    54.871273    nan
168    55.269060    nan
169    55.705678    nan
170    56.174646    nan
171    56.681272    nan
172    57.224464    nan
173    57.796453    nan
174    58.399800    nan
175    59.037831    nan
176    59.694110    nan
177    60.383315    nan
178    61.102284    nan
179    61.840187    nan
180    62.603087    nan
181    63.387671    nan
182    64.193649    nan
183    65.017557    nan
184    65.852750    nan
185    66.711183    nan
186    67.579316    nan
187    68.449829    nan
188    69.334452    nan
189    70.223625    nan
190    71.120366    nan
191    72.024007    nan
192    72.926560    nan
193    73.826977    nan
194    74.734258    nan
195    75.635061    nan
196    76.547945    nan
197    77.460283    nan
198    78.379618    nan
199    79.306591    nan
200    80.222281    nan
201    81.134997    nan
202    82.041104    nan
203    82.941036    nan
204    83.831573    nan
205    84.720372    nan
206    85.599647    nan
207    86.472665    nan
208    87.343879    nan
209    88.207004    nan
210    89.065252    nan
211    89.915501    nan
212    90.751747    nan
213    91.572257    nan
214    92.377225    nan
215    93.177346    nan
216    93.960900    nan
217    94.720912    nan
218    95.484051    nan
219    96.233522    nan
220    96.971814    nan
221    97.697575    nan
222    98.402559    nan
223    99.092456    nan
224    99.768124    nan
225    100.436163    nan
226    101.090413    nan
227    101.721347    nan
228    102.342703    nan
229    102.958625    nan
230    103.547159    nan
231    104.125231    nan
232    104.689718    nan
233    105.241213    nan
234    105.783903    nan
235    106.320534    nan
236    106.837987    nan
237    107.331645    nan
238    107.809256    nan
239    108.269275    nan
240    108.705109    nan
241    109.121965    nan
242    109.514839    nan
243    109.883396    nan
244    110.238146    nan
245    110.577793    nan
246    110.892424    nan
247    111.167090    nan
248    111.427787    nan
249    111.657324    nan
250    111.860880    nan
251    112.029688    nan
252    112.168407    nan
253    112.273987    nan
254    112.348340    nan
255    112.388971    nan
