# k    qy    S_u(qy)
1    0.0122718    58.535
2    0.0245437    3.12346
3    0.0368155    1.19654
4    0.0490874    0.353681
5    0.0613592    0.106887
6    0.0736311    0.14931
7    0.0859029    0.023299
8    0.0981748    0.204188
9    0.110447    0.0923497
10    0.122718    0.0440555
11    0.13499    0.0192506
12    0.147262    0.00162697
13    0.159534    0.00337652
14    0.171806    0.017956
15    0.184078    0.001644
16    0.19635    0.0269667
17    0.208621    0.00406105
18    0.220893    0.00254003
19    0.233165    0.00255427
20    0.245437    0.00618705
21    0.257709    0.00642905
22    0.269981    0.00205849
23    0.282252    0.00624543
24    0.294524    0.000816952
25    0.306796    0.00125529
26    0.319068    0.00236989
27    0.33134    0.00234759
28    0.343612    0.00259807
29    0.355884    0.00202402
30    0.368155    0.00089269
31    0.380427    0.0032351
32    0.392699    0.000810709
33    0.404971    0.00175756
34    0.417243    0.00234528
35    0.429515    0.00129884
36    0.441786    0.0011751
37    0.454058    0.00149813
38    0.46633    0.000617101
39    0.478602    0.00111643
40    0.490874    0.000682457
41    0.503146    0.00144254
42    0.515418    0.000959998
43    0.527689    0.00129561
44    0.539961    0.00131162
45    0.552233    0.000833897
46    0.564505    0.00126046
47    0.576777    0.00109526
48    0.589049    0.00124225
49    0.60132    0.00123094
50    0.613592    0.00105103
51    0.625864    0.00117415
52    0.638136    0.000984649
53    0.650408    0.000710609
54    0.66268    0.00150897
55    0.674952    0.000988935
56    0.687223    0.000980718
57    0.699495    0.000721339
58    0.711767    0.000771491
59    0.724039    0.00126803
60    0.736311    0.00059754
61    0.748583    0.000720121
62    0.760854    0.00052069
63    0.773126    0.000687148
64    0.785398    0.00079644
65    0.79767    0.000650517
66    0.809942    0.000621805
67    0.822214    0.000385565
68    0.834486    0.000730914
69    0.846757    0.000575532
70    0.859029    0.000684517
71    0.871301    0.000970898
72    0.883573    0.000541992
73    0.895845    0.000456469
74    0.908117    0.000659243
75    0.920388    0.000527034
76    0.93266    0.00043953
77    0.944932    0.000514311
78    0.957204    0.00051793
79    0.969476    0.000517421
80    0.981748    0.000422538
81    0.99402    0.000559053
82    1.00629    0.000442875
83    1.01856    0.000489561
84    1.03084    0.000394103
85    1.04311    0.000441307
86    1.05538    0.000443752
87    1.06765    0.000580698
88    1.07992    0.000483462
89    1.09219    0.000419409
90    1.10447    0.000527616
91    1.11674    0.000427436
92    1.12901    0.000598622
93    1.14128    0.000427646
94    1.15355    0.000394401
95    1.16583    0.000392935
96    1.1781    0.000422627
97    1.19037    0.000399961
98    1.20264    0.000544673
99    1.21491    0.000429171
100    1.22718    0.0003821
101    1.23946    0.000413681
102    1.25173    0.000412996
103    1.264    0.000303184
104    1.27627    0.000397345
105    1.28854    0.000314879
106    1.30082    0.00038737
107    1.31309    0.000403255
108    1.32536    0.000341981
109    1.33763    0.000409826
110    1.3499    0.000528069
111    1.36217    0.000460973
112    1.37445    0.000348027
113    1.38672    0.000433617
114    1.39899    0.000268544
115    1.41126    0.000364703
116    1.42353    0.000387814
117    1.43581    0.000368113
118    1.44808    0.000251114
119    1.46035    0.00028858
120    1.47262    0.000399387
121    1.48489    0.000238943
122    1.49717    0.000343751
123    1.50944    0.000310662
124    1.52171    0.000408946
125    1.53398    0.00031898
126    1.54625    0.000348711
127    1.55852    0.000401007
128    1.5708    0.000216279
129    1.58307    0.000283253
130    1.59534    0.000217268
131    1.60761    0.000321646
132    1.61988    0.000300828
133    1.63216    0.000281845
134    1.64443    0.000241148
135    1.6567    0.000275344
136    1.66897    0.000250555
137    1.68124    0.000267476
138    1.69351    0.000282627
139    1.70579    0.000288975
140    1.71806    0.000269216
141    1.73033    0.000382054
142    1.7426    0.000254291
143    1.75487    0.000225724
144    1.76715    0.000526193
145    1.77942    0.000225559
146    1.79169    0.000344012
147    1.80396    0.000281845
148    1.81623    0.000325527
149    1.82851    0.000264011
150    1.84078    0.000309748
151    1.85305    0.000266544
