# k    qy    S_u(qy)
1    0.0122718    19.9904
2    0.0245437    7.50459
3    0.0368155    0.424292
4    0.0490874    0.717519
5    0.0613592    0.770656
6    0.0736311    0.153729
7    0.0859029    0.0518341
8    0.0981748    0.127184
9    0.110447    0.120963
10    0.122718    0.0121126
11    0.13499    0.0032078
12    0.147262    0.00753207
13    0.159534    0.0109419
14    0.171806    0.00505984
15    0.184078    0.00671944
16    0.19635    0.00900407
17    0.208621    0.0175661
18    0.220893    0.0111918
19    0.233165    0.00414242
20    0.245437    0.00221914
21    0.257709    0.00147749
22    0.269981    0.00429535
23    0.282252    0.00142304
24    0.294524    0.00281938
25    0.306796    0.00409393
26    0.319068    0.00305025
27    0.33134    0.00204935
28    0.343612    0.00332888
29    0.355884    0.00178666
30    0.368155    0.00185457
31    0.380427    0.00232875
32    0.392699    0.0021107
33    0.404971    0.00210525
34    0.417243    0.00165186
35    0.429515    0.00153905
36    0.441786    0.00221033
37    0.454058    0.00107729
38    0.46633    0.00165227
39    0.478602    0.00088247
40    0.490874    0.00152917
41    0.503146    0.000804663
42    0.515418    0.00125013
43    0.527689    0.00122355
44    0.539961    0.00100949
45    0.552233    0.000763236
46    0.564505    0.00125888
47    0.576777    0.000766767
48    0.589049    0.00114155
49    0.60132    0.000967491
50    0.613592    0.0012155
51    0.625864    0.0013765
52    0.638136    0.00176239
53    0.650408    0.000876466
54    0.66268    0.00084915
55    0.674952    0.000799831
56    0.687223    0.000999323
57    0.699495    0.000901005
58    0.711767    0.00142236
59    0.724039    0.000644662
60    0.736311    0.0024431
61    0.748583    0.000905182
62    0.760854    0.000916047
63    0.773126    0.0011564
64    0.785398    0.000610826
65    0.79767    0.000930944
66    0.809942    0.00105708
67    0.822214    0.00099418
68    0.834486    0.000576889
69    0.846757    0.000675121
70    0.859029    0.000779504
71    0.871301    0.000682391
72    0.883573    0.000415698
73    0.895845    0.00073046
74    0.908117    0.00075244
75    0.920388    0.000603371
76    0.93266    0.00074861
77    0.944932    0.00113913
78    0.957204    0.000673331
