# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.249488    0.119284
2    0.674012    0.173534
3    1.313374    0.207817
4    2.179675    0.227494
5    3.273397    0.239495
6    4.598037    0.248048
7    6.146587    0.254998
8    7.917908    0.259550
9    9.908535    0.266760
10    12.115687    0.270058
11    14.532160    0.272556
12    17.156688    0.271691
13    19.992123    0.271526
14    23.035005    0.272989
15    26.281121    0.275173
16    29.725326    nan
17    33.367211    nan
18    37.200848    nan
19    41.231603    nan
20    45.453223    nan
21    49.861944    nan
22    54.453028    nan
23    59.222531    nan
24    64.170878    nan
25    69.295791    nan
26    74.598900    nan
27    80.078822    nan
28    85.733592    nan
29    91.562783    nan
30    97.562302    nan
31    103.728394    nan
32    110.062638    nan
33    116.563109    nan
34    123.227700    nan
35    130.051796    nan
36    137.035021    nan
37    144.177947    nan
38    151.476275    nan
39    158.933367    nan
40    166.538586    nan
41    174.291234    nan
42    182.190461    nan
43    190.237103    nan
44    198.429379    nan
45    206.763834    nan
46    215.238278    nan
47    223.847442    nan
48    232.593616    nan
49    241.465248    nan
50    250.468265    nan
51    259.598440    nan
52    268.850395    nan
53    278.224585    nan
54    287.716289    nan
55    297.327907    nan
56    307.058552    nan
57    316.904722    nan
58    326.859870    nan
59    336.925116    nan
60    347.096810    nan
61    357.383861    nan
62    367.775751    nan
63    378.271297    nan
64    388.860998    nan
65    399.549300    nan
66    410.333399    nan
67    421.208010    nan
68    432.169617    nan
69    443.225591    nan
70    454.369056    nan
71    465.596799    nan
72    476.912394    nan
73    488.311931    nan
74    499.795675    nan
75    511.364781    nan
76    523.016527    nan
77    534.744182    nan
78    546.547921    nan
79    558.427388    nan
80    570.377806    nan
81    582.401766    nan
82    594.495467    nan
83    606.658027    nan
84    618.889812    nan
85    631.186755    nan
86    643.546274    nan
87    655.962800    nan
88    668.445468    nan
89    680.991911    nan
90    693.598517    nan
91    706.264108    nan
92    718.988305    nan
93    731.771697    nan
94    744.611493    nan
95    757.507381    nan
96    770.454923    nan
97    783.460526    nan
98    796.515042    nan
99    809.621403    nan
100    822.777277    nan
101    835.976006    nan
102    849.220407    nan
103    862.512006    nan
104    875.846974    nan
105    889.221998    nan
106    902.631850    nan
107    916.082088    nan
108    929.565529    nan
109    943.084154    nan
110    956.633052    nan
111    970.214465    nan
112    983.828438    nan
113    997.468500    nan
114    1011.136403    nan
115    1024.827933    nan
116    1038.544340    nan
117    1052.278785    nan
118    1066.035754    nan
119    1079.813545    nan
120    1093.604164    nan
121    1107.410024    nan
122    1121.227086    nan
123    1135.060386    nan
124    1148.897298    nan
125    1162.742603    nan
126    1176.589420    nan
127    1190.439257    nan
128    1204.290330    nan
129    1218.142178    nan
130    1231.992565    nan
131    1245.842554    nan
132    1259.691045    nan
133    1273.535796    nan
134    1287.369806    nan
135    1301.196561    nan
136    1315.009353    nan
137    1328.807136    nan
138    1342.591962    nan
139    1356.354026    nan
140    1370.095582    nan
141    1383.814041    nan
142    1397.510954    nan
143    1411.182315    nan
144    1424.824590    nan
145    1438.439571    nan
146    1452.024225    nan
147    1465.570252    nan
148    1479.084162    nan
149    1492.559638    nan
150    1505.997416    nan
151    1519.391692    nan
152    1532.739566    nan
153    1546.036710    nan
154    1559.285947    nan
155    1572.481031    nan
156    1585.623404    nan
157    1598.711414    nan
158    1611.735822    nan
159    1624.697671    nan
160    1637.589210    nan
161    1650.406770    nan
162    1663.151704    nan
163    1675.820272    nan
164    1688.412660    nan
165    1700.922871    nan
166    1713.347777    nan
167    1725.684990    nan
168    1737.940329    nan
169    1750.109240    nan
170    1762.185072    nan
171    1774.167782    nan
172    1786.053941    nan
173    1797.837006    nan
174    1809.519578    nan
175    1821.100351    nan
176    1832.575295    nan
177    1843.945086    nan
178    1855.203191    nan
179    1866.354952    nan
180    1877.392629    nan
181    1888.315260    nan
182    1899.118412    nan
183    1909.806975    nan
184    1920.383099    nan
185    1930.839273    nan
186    1941.171946    nan
187    1951.383848    nan
188    1961.472025    nan
189    1971.436458    nan
190    1981.277002    nan
191    1990.989857    nan
192    2000.574150    nan
193    2010.031052    nan
194    2019.355573    nan
195    2028.542162    nan
196    2037.598838    nan
197    2046.515443    nan
198    2055.294262    nan
199    2063.931301    nan
200    2072.422937    nan
201    2080.775586    nan
202    2088.989885    nan
203    2097.060244    nan
204    2104.986035    nan
205    2112.768103    nan
206    2120.412957    nan
207    2127.915210    nan
208    2135.274472    nan
209    2142.490153    nan
210    2149.569832    nan
211    2156.508164    nan
212    2163.309780    nan
213    2169.972684    nan
214    2176.495658    nan
215    2182.879769    nan
216    2189.122889    nan
217    2195.220970    nan
218    2201.179568    nan
219    2206.995871    nan
220    2212.667279    nan
221    2218.195436    nan
222    2223.583616    nan
223    2228.826356    nan
224    2233.928980    nan
225    2238.888821    nan
226    2243.703759    nan
227    2248.369263    nan
228    2252.889021    nan
229    2257.264963    nan
230    2261.494950    nan
231    2265.572764    nan
232    2269.500122    nan
233    2273.271809    nan
234    2276.889554    nan
235    2280.350545    nan
236    2283.653302    nan
237    2286.796118    nan
238    2289.783597    nan
239    2292.618003    nan
240    2295.291686    nan
241    2297.807904    nan
242    2300.163565    nan
243    2302.358201    nan
244    2304.394210    nan
245    2306.271745    nan
246    2307.986727    nan
247    2309.541540    nan
248    2310.935107    nan
249    2312.166207    nan
250    2313.237062    nan
251    2314.139927    nan
252    2314.881897    nan
253    2315.462201    nan
254    2315.872081    nan
255    2316.119148    nan
