# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.187311    0.119652
2    0.426248    0.172023
3    0.763446    0.206589
4    1.204803    0.234122
5    1.756422    0.253410
6    2.414894    0.269520
7    3.175973    0.283064
8    4.041227    0.294072
9    5.000864    0.301987
10    6.058107    0.310787
11    7.202766    0.318967
12    8.440685    0.324180
13    9.764477    0.328715
14    11.170642    0.330998
15    12.656165    0.331236
16    14.216318    nan
17    15.852749    nan
18    17.551887    nan
19    19.320479    nan
20    21.153164    nan
21    23.050460    nan
22    25.005669    nan
23    27.017493    nan
24    29.081969    nan
25    31.196744    nan
26    33.361635    nan
27    35.569885    nan
28    37.821920    nan
29    40.117367    nan
30    42.455489    nan
31    44.833786    nan
32    47.250088    nan
33    49.711583    nan
34    52.209218    nan
35    54.751358    nan
36    57.333295    nan
37    59.959429    nan
38    62.624744    nan
39    65.331135    nan
40    68.081776    nan
41    70.873882    nan
42    73.707271    nan
43    76.580162    nan
44    79.495052    nan
45    82.450498    nan
46    85.440200    nan
47    88.466541    nan
48    91.528409    nan
49    94.626611    nan
50    97.758876    nan
51    100.928744    nan
52    104.131228    nan
53    107.366727    nan
54    110.634325    nan
55    113.935663    nan
56    117.262297    nan
57    120.621062    nan
58    124.009482    nan
59    127.423312    nan
60    130.859544    nan
61    134.316080    nan
62    137.794732    nan
63    141.290499    nan
64    144.803236    nan
65    148.324259    nan
66    151.858835    nan
67    155.405451    nan
68    158.956127    nan
69    162.511816    nan
70    166.070730    nan
71    169.632225    nan
72    173.194432    nan
73    176.751429    nan
74    180.309316    nan
75    183.866366    nan
76    187.422911    nan
77    190.980460    nan
78    194.535328    nan
79    198.092417    nan
80    201.649371    nan
81    205.203338    nan
82    208.756402    nan
83    212.312417    nan
84    215.870061    nan
85    219.432206    nan
86    223.000459    nan
87    226.578143    nan
88    230.160482    nan
89    233.751604    nan
90    237.355471    nan
91    240.962894    nan
92    244.582866    nan
93    248.217821    nan
94    251.865146    nan
95    255.527548    nan
96    259.206872    nan
97    262.901848    nan
98    266.615378    nan
99    270.347485    nan
100    274.096752    nan
101    277.864944    nan
102    281.654644    nan
103    285.463045    nan
104    289.296062    nan
105    293.148085    nan
106    297.023686    nan
107    300.918786    nan
108    304.832806    nan
109    308.769721    nan
110    312.728174    nan
111    316.698468    nan
112    320.683368    nan
113    324.680966    nan
114    328.695481    nan
115    332.721157    nan
116    336.757362    nan
117    340.801801    nan
118    344.856436    nan
119    348.923545    nan
120    352.997107    nan
121    357.082746    nan
122    361.175348    nan
123    365.276969    nan
124    369.386298    nan
125    373.504652    nan
126    377.626459    nan
127    381.751158    nan
128    385.875428    nan
129    390.003996    nan
130    394.136750    nan
131    398.266512    nan
132    402.391076    nan
133    406.515958    nan
134    410.637946    nan
135    414.758659    nan
136    418.885646    nan
137    423.015272    nan
138    427.141652    nan
139    431.272372    nan
140    435.405086    nan
141    439.538930    nan
142    443.670950    nan
143    447.805719    nan
144    451.943419    nan
145    456.086760    nan
146    460.232843    nan
147    464.377996    nan
148    468.527011    nan
149    472.676787    nan
150    476.824240    nan
151    480.969550    nan
152    485.109225    nan
153    489.241930    nan
154    493.368483    nan
155    497.486835    nan
156    501.593316    nan
157    505.692103    nan
158    509.778845    nan
159    513.854769    nan
160    517.914163    nan
161    521.958930    nan
162    525.982842    nan
163    529.983042    nan
164    533.966127    nan
165    537.927806    nan
166    541.864255    nan
167    545.773704    nan
168    549.655275    nan
169    553.504567    nan
170    557.321908    nan
171    561.109637    nan
172    564.863179    nan
173    568.582751    nan
174    572.268275    nan
175    575.920833    nan
176    579.539832    nan
177    583.121819    nan
178    586.667345    nan
179    590.182127    nan
180    593.666740    nan
181    597.120382    nan
182    600.535589    nan
183    603.918398    nan
184    607.267131    nan
185    610.582347    nan
186    613.866417    nan
187    617.117610    nan
188    620.334206    nan
189    623.512249    nan
190    626.658730    nan
191    629.768469    nan
192    632.839921    nan
193    635.876966    nan
194    638.878443    nan
195    641.847888    nan
196    644.782934    nan
197    647.689360    nan
198    650.560122    nan
199    653.400617    nan
200    656.207017    nan
201    658.980567    nan
202    661.718661    nan
203    664.421816    nan
204    667.093270    nan
205    669.730241    nan
206    672.334275    nan
207    674.903182    nan
208    677.437562    nan
209    679.938841    nan
210    682.402621    nan
211    684.825454    nan
212    687.205651    nan
213    689.542899    nan
214    691.840909    nan
215    694.092434    nan
216    696.297962    nan
217    698.459361    nan
218    700.571269    nan
219    702.634532    nan
220    704.649215    nan
221    706.614530    nan
222    708.535234    nan
223    710.401065    nan
224    712.215505    nan
225    713.977591    nan
226    715.687524    nan
227    717.342876    nan
228    718.944574    nan
229    720.494482    nan
230    721.991687    nan
231    723.435707    nan
232    724.825359    nan
233    726.157966    nan
234    727.435447    nan
235    728.654195    nan
236    729.814892    nan
237    730.919298    nan
238    731.969237    nan
239    732.961731    nan
240    733.897289    nan
241    734.776312    nan
242    735.602726    nan
243    736.375503    nan
244    737.093095    nan
245    737.753668    nan
246    738.355072    nan
247    738.900539    nan
248    739.387993    nan
249    739.823827    nan
250    740.202768    nan
251    740.522349    nan
252    740.787062    nan
253    740.992384    nan
254    741.142112    nan
255    741.230725    nan
