# k    qy    S_u(qy)
1    0.0122718    9.3437
2    0.0245437    6.14271
3    0.0368155    2.65977
4    0.0490874    0.674563
5    0.0613592    0.170514
6    0.0736311    0.113448
7    0.0859029    0.0313701
8    0.0981748    0.0176342
9    0.110447    0.0446126
10    0.122718    0.0659741
11    0.13499    0.00425822
12    0.147262    0.0259259
13    0.159534    0.00524185
14    0.171806    0.0128587
15    0.184078    0.00496393
16    0.19635    0.0307816
17    0.208621    0.0166984
18    0.220893    0.00216041
19    0.233165    0.00162261
20    0.245437    0.00573579
21    0.257709    0.00203151
22    0.269981    0.0030171
23    0.282252    0.00168414
24    0.294524    0.00246691
25    0.306796    0.00168938
26    0.319068    0.00158601
27    0.33134    0.00152334
28    0.343612    0.00153353
29    0.355884    0.00127837
30    0.368155    0.00172824
31    0.380427    0.00171867
32    0.392699    0.00174007
33    0.404971    0.00374813
34    0.417243    0.0012381
35    0.429515    0.00136585
36    0.441786    0.000817378
37    0.454058    0.0019725
38    0.46633    0.00124121
39    0.478602    0.00108981
40    0.490874    0.00305606
41    0.503146    0.0018481
42    0.515418    0.0011087
43    0.527689    0.000976975
44    0.539961    0.00169876
45    0.552233    0.000618256
46    0.564505    0.00112101
47    0.576777    0.00136365
48    0.589049    0.000706236
49    0.60132    0.000929024
50    0.613592    0.00110761
51    0.625864    0.000460453
52    0.638136    0.000604565
53    0.650408    0.000752153
54    0.66268    0.000714082
55    0.674952    0.000995323
56    0.687223    0.0010429
57    0.699495    0.000751995
58    0.711767    0.000579312
59    0.724039    0.00113765
60    0.736311    0.000586973
61    0.748583    0.000906503
62    0.760854    0.000799531
63    0.773126    0.000536397
64    0.785398    0.000704691
65    0.79767    0.000817515
66    0.809942    0.000630313
67    0.822214    0.000500392
68    0.834486    0.000427824
69    0.846757    0.00103283
70    0.859029    0.000720532
71    0.871301    0.000490562
72    0.883573    0.000675835
73    0.895845    0.000391649
74    0.908117    0.000762338
75    0.920388    0.000493925
76    0.93266    0.00051337
77    0.944932    0.000596833
78    0.957204    0.000603602
79    0.969476    0.000627191
80    0.981748    0.000660823
81    0.99402    0.000636028
82    1.00629    0.000587847
83    1.01856    0.000469843
84    1.03084    0.000521514
85    1.04311    0.000525674
86    1.05538    0.000511509
87    1.06765    0.000570912
88    1.07992    0.000593612
89    1.09219    0.00037904
90    1.10447    0.000318659
91    1.11674    0.000584717
92    1.12901    0.000544157
93    1.14128    0.000663682
94    1.15355    0.000428561
95    1.16583    0.000367259
96    1.1781    0.000437323
97    1.19037    0.000529142
98    1.20264    0.000402565
99    1.21491    0.000412011
100    1.22718    0.000491807
101    1.23946    0.000263595
102    1.25173    0.000482702
103    1.264    0.000326663
104    1.27627    0.000209568
105    1.28854    0.000287607
106    1.30082    0.000341129
107    1.31309    0.000344813
108    1.32536    0.000278107
109    1.33763    0.00041436
110    1.3499    0.000542209
111    1.36217    0.000366763
112    1.37445    0.000229559
113    1.38672    0.00023487
114    1.39899    0.000320258
115    1.41126    0.000396157
116    1.42353    0.000312338
117    1.43581    0.000377023
118    1.44808    0.000264488
119    1.46035    0.000314743
120    1.47262    0.000293045
121    1.48489    0.000400577
122    1.49717    0.000443877
123    1.50944    0.000372552
124    1.52171    0.000287229
125    1.53398    0.000390127
126    1.54625    0.000296561
127    1.55852    0.000339046
128    1.5708    0.000270747
129    1.58307    0.000425818
130    1.59534    0.000368352
131    1.60761    0.000284972
132    1.61988    0.000271538
133    1.63216    0.000285209
134    1.64443    0.00028677
135    1.6567    0.000283629
136    1.66897    0.000327635
137    1.68124    0.000199638
138    1.69351    0.000367486
139    1.70579    0.000276384
140    1.71806    0.000370896
141    1.73033    0.000222761
142    1.7426    0.000270838
143    1.75487    0.000227468
144    1.76715    0.00031923
145    1.77942    0.000264626
146    1.79169    0.000225082
147    1.80396    0.000374286
148    1.81623    0.000291022
149    1.82851    0.000208869
150    1.84078    0.00023327
151    1.85305    0.000211979
152    1.86532    0.000311609
153    1.87759    0.000227289
154    1.88986    0.000223385
155    1.90214    0.000191838
156    1.91441    0.000193006
157    1.92668    0.000218338
158    1.93895    0.000342289
159    1.95122    0.00030277
160    1.9635    0.000231637
161    1.97577    0.000312463
162    1.98804    0.000393476
163    2.00031    0.000206222
