# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.330612    0.213405
2    0.585959    0.332474
3    0.875837    0.409233
4    1.223095    0.462529
5    1.629418    0.497181
6    2.095211    0.526178
7    2.623428    0.547825
8    3.210607    0.568706
9    3.858932    0.583661
10    4.565881    0.598063
11    5.336922    0.608648
12    6.164113    0.617781
13    7.033907    0.623181
14    7.952183    0.629130
15    8.915680    0.635276
16    9.920001    nan
17    10.962370    nan
18    12.046481    nan
19    13.179549    nan
20    14.345245    nan
21    15.550099    nan
22    16.799025    nan
23    18.078873    nan
24    19.397259    nan
25    20.742949    nan
26    22.117489    nan
27    23.520495    nan
28    24.948681    nan
29    26.414496    nan
30    27.916001    nan
31    29.442603    nan
32    30.990124    nan
33    32.577280    nan
34    34.185086    nan
35    35.821345    nan
36    37.478879    nan
37    39.168205    nan
38    40.881786    nan
39    42.619422    nan
40    44.377832    nan
41    46.151210    nan
42    47.956933    nan
43    49.780991    nan
44    51.636234    nan
45    53.509526    nan
46    55.413082    nan
47    57.348014    nan
48    59.308763    nan
49    61.294341    nan
50    63.304916    nan
51    65.348744    nan
52    67.417053    nan
53    69.520738    nan
54    71.648455    nan
55    73.803680    nan
56    75.983853    nan
57    78.197127    nan
58    80.440467    nan
59    82.717465    nan
60    85.024814    nan
61    87.354833    nan
62    89.719145    nan
63    92.115894    nan
64    94.534988    nan
65    96.986840    nan
66    99.466989    nan
67    101.975354    nan
68    104.509136    nan
69    107.063114    nan
70    109.640513    nan
71    112.242005    nan
72    114.865177    nan
73    117.508366    nan
74    120.171351    nan
75    122.854356    nan
76    125.548057    nan
77    128.251183    nan
78    130.958951    nan
79    133.676265    nan
80    136.401497    nan
81    139.118967    nan
82    141.841269    nan
83    144.558466    nan
84    147.273894    nan
85    149.984328    nan
86    152.696015    nan
87    155.402623    nan
88    158.106623    nan
89    160.812075    nan
90    163.521334    nan
91    166.223605    nan
92    168.918377    nan
93    171.614844    nan
94    174.312739    nan
95    177.014829    nan
96    179.729637    nan
97    182.439294    nan
98    185.158532    nan
99    187.877838    nan
100    190.592822    nan
101    193.309154    nan
102    196.031664    nan
103    198.753638    nan
104    201.479979    nan
105    204.210911    nan
106    206.933917    nan
107    209.674488    nan
108    212.401660    nan
109    215.131477    nan
110    217.855252    nan
111    220.582604    nan
112    223.312603    nan
113    226.047446    nan
114    228.780684    nan
115    231.515965    nan
116    234.251943    nan
117    236.986211    nan
118    239.722925    nan
119    242.461427    nan
120    245.194797    nan
121    247.930399    nan
122    250.678698    nan
123    253.417337    nan
124    256.162017    nan
125    258.913079    nan
126    261.659292    nan
127    264.405447    nan
128    267.146888    nan
129    269.887882    nan
130    272.631767    nan
131    275.378221    nan
132    278.121019    nan
133    280.870616    nan
134    283.611237    nan
135    286.342268    nan
136    289.070899    nan
137    291.789145    nan
138    294.500720    nan
139    297.204061    nan
140    299.891826    nan
141    302.569567    nan
142    305.234014    nan
143    307.879576    nan
144    310.512661    nan
145    313.121663    nan
146    315.721366    nan
147    318.308249    nan
148    320.874276    nan
149    323.419164    nan
150    325.958863    nan
151    328.489165    nan
152    331.005634    nan
153    333.511703    nan
154    336.010715    nan
155    338.494628    nan
156    340.960295    nan
157    343.410055    nan
158    345.848134    nan
159    348.271651    nan
160    350.681524    nan
161    353.078148    nan
162    355.452704    nan
163    357.807898    nan
164    360.151567    nan
165    362.476703    nan
166    364.782337    nan
167    367.073210    nan
168    369.353223    nan
169    371.611398    nan
170    373.845688    nan
171    376.052287    nan
172    378.248096    nan
173    380.422294    nan
174    382.577687    nan
175    384.716400    nan
176    386.831237    nan
177    388.929600    nan
178    391.009639    nan
179    393.081231    nan
180    395.140018    nan
181    397.180119    nan
182    399.213604    nan
183    401.245626    nan
184    403.257650    nan
185    405.254870    nan
186    407.239904    nan
187    409.206881    nan
188    411.163055    nan
189    413.101269    nan
190    415.032190    nan
191    416.942227    nan
192    418.834179    nan
193    420.709728    nan
194    422.572471    nan
195    424.414667    nan
196    426.239577    nan
197    428.054044    nan
198    429.843178    nan
199    431.616654    nan
200    433.373607    nan
201    435.113499    nan
202    436.831259    nan
203    438.520312    nan
204    440.189299    nan
205    441.809353    nan
206    443.397639    nan
207    444.947933    nan
208    446.460432    nan
209    447.938054    nan
210    449.378101    nan
211    450.795066    nan
212    452.175937    nan
213    453.514216    nan
214    454.819597    nan
215    456.086506    nan
216    457.320040    nan
217    458.516895    nan
218    459.684087    nan
219    460.828648    nan
220    461.940793    nan
221    463.011817    nan
222    464.058347    nan
223    465.074792    nan
224    466.059216    nan
225    467.014419    nan
226    467.940364    nan
227    468.832872    nan
228    469.702541    nan
229    470.543512    nan
230    471.340468    nan
231    472.105802    nan
232    472.835358    nan
233    473.527557    nan
234    474.182985    nan
235    474.798982    nan
236    475.392890    nan
237    475.946628    nan
238    476.459650    nan
239    476.930901    nan
240    477.373919    nan
241    477.776964    nan
242    478.142502    nan
243    478.477288    nan
244    478.777609    nan
245    479.042640    nan
246    479.282595    nan
247    479.504910    nan
248    479.696851    nan
249    479.867457    nan
250    480.011640    nan
251    480.141251    nan
252    480.241419    nan
253    480.323412    nan
254    480.384727    nan
255    480.416984    nan
