# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.255845    0.191445
2    0.444237    0.294005
3    0.646363    0.357573
4    0.885997    0.405183
5    1.161603    0.442715
6    1.477362    0.472952
7    1.837601    0.496901
8    2.234305    0.515788
9    2.662744    0.533555
10    3.135227    0.546025
11    3.636119    0.555910
12    4.163016    0.566283
13    4.720182    0.572537
14    5.309887    0.574848
15    5.914496    0.575742
16    6.543355    nan
17    7.191482    nan
18    7.856592    nan
19    8.544551    nan
20    9.254669    nan
21    9.983143    nan
22    10.731773    nan
23    11.489065    nan
24    12.255405    nan
25    13.029160    nan
26    13.823639    nan
27    14.628183    nan
28    15.446794    nan
29    16.275711    nan
30    17.113458    nan
31    17.956226    nan
32    18.805696    nan
33    19.663255    nan
34    20.520468    nan
35    21.387392    nan
36    22.259311    nan
37    23.141010    nan
38    24.037419    nan
39    24.947382    nan
40    25.873723    nan
41    26.814047    nan
42    27.760597    nan
43    28.718488    nan
44    29.684247    nan
45    30.670979    nan
46    31.674418    nan
47    32.684146    nan
48    33.710589    nan
49    34.746613    nan
50    35.795130    nan
51    36.853793    nan
52    37.929715    nan
53    39.016134    nan
54    40.116270    nan
55    41.230652    nan
56    42.354665    nan
57    43.490510    nan
58    44.638506    nan
59    45.796065    nan
60    46.961546    nan
61    48.141136    nan
62    49.331678    nan
63    50.530258    nan
64    51.749264    nan
65    52.978229    nan
66    54.223794    nan
67    55.480286    nan
68    56.752570    nan
69    58.039141    nan
70    59.340641    nan
71    60.653724    nan
72    61.984453    nan
73    63.328731    nan
74    64.690409    nan
75    66.068764    nan
76    67.459884    nan
77    68.868059    nan
78    70.290634    nan
79    71.726533    nan
80    73.182217    nan
81    74.647726    nan
82    76.126054    nan
83    77.608056    nan
84    79.097433    nan
85    80.598355    nan
86    82.108946    nan
87    83.634150    nan
88    85.159965    nan
89    86.700386    nan
90    88.248738    nan
91    89.804260    nan
92    91.366690    nan
93    92.942218    nan
94    94.519599    nan
95    96.092222    nan
96    97.672939    nan
97    99.261587    nan
98    100.851419    nan
99    102.443137    nan
100    104.040605    nan
101    105.637572    nan
102    107.225792    nan
103    108.819127    nan
104    110.417531    nan
105    112.016078    nan
106    113.610789    nan
107    115.208293    nan
108    116.808529    nan
109    118.414438    nan
110    120.032506    nan
111    121.651418    nan
112    123.271459    nan
113    124.897397    nan
114    126.525757    nan
115    128.158510    nan
116    129.789329    nan
117    131.422216    nan
118    133.059200    nan
119    134.703740    nan
120    136.348658    nan
121    137.993909    nan
122    139.636079    nan
123    141.281604    nan
124    142.930574    nan
125    144.571212    nan
126    146.211807    nan
127    147.846901    nan
128    149.488042    nan
129    151.124767    nan
130    152.769145    nan
131    154.416830    nan
132    156.064927    nan
133    157.709112    nan
134    159.346310    nan
135    160.984266    nan
136    162.611169    nan
137    164.227746    nan
138    165.831394    nan
139    167.425801    nan
140    169.005269    nan
141    170.557472    nan
142    172.086994    nan
143    173.593610    nan
144    175.075136    nan
145    176.536064    nan
146    177.983950    nan
147    179.406595    nan
148    180.816807    nan
149    182.206619    nan
150    183.576542    nan
151    184.925773    nan
152    186.259265    nan
153    187.575198    nan
154    188.867410    nan
155    190.148050    nan
156    191.414128    nan
157    192.673371    nan
158    193.927553    nan
159    195.177559    nan
160    196.414875    nan
161    197.639039    nan
162    198.847773    nan
163    200.047101    nan
164    201.234689    nan
165    202.421703    nan
166    203.598353    nan
167    204.763519    nan
168    205.915573    nan
169    207.062984    nan
170    208.204134    nan
171    209.337037    nan
172    210.463930    nan
173    211.583219    nan
174    212.701774    nan
175    213.809211    nan
176    214.910319    nan
177    216.003005    nan
178    217.085914    nan
179    218.163962    nan
180    219.225277    nan
181    220.281151    nan
182    221.325264    nan
183    222.355200    nan
184    223.374980    nan
185    224.377601    nan
186    225.368712    nan
187    226.345154    nan
188    227.304547    nan
189    228.242530    nan
190    229.155770    nan
191    230.046879    nan
192    230.924122    nan
193    231.779363    nan
194    232.612833    nan
195    233.431424    nan
196    234.235601    nan
197    235.027516    nan
198    235.800816    nan
199    236.560534    nan
200    237.309091    nan
201    238.038675    nan
202    238.757027    nan
203    239.468382    nan
204    240.163605    nan
205    240.854767    nan
206    241.527787    nan
207    242.189842    nan
208    242.845832    nan
209    243.492481    nan
210    244.128000    nan
211    244.754621    nan
212    245.375125    nan
213    245.979026    nan
214    246.574325    nan
215    247.153087    nan
216    247.719800    nan
217    248.270719    nan
218    248.814096    nan
219    249.347448    nan
220    249.873058    nan
221    250.387660    nan
222    250.896349    nan
223    251.395925    nan
224    251.889990    nan
225    252.376496    nan
226    252.854639    nan
227    253.333007    nan
228    253.794465    nan
229    254.251487    nan
230    254.703329    nan
231    255.145104    nan
232    255.580489    nan
233    256.000894    nan
234    256.408706    nan
235    256.799134    nan
236    257.175142    nan
237    257.546973    nan
238    257.906131    nan
239    258.248686    nan
240    258.570587    nan
241    258.871723    nan
242    259.160597    nan
243    259.437190    nan
244    259.691553    nan
245    259.925157    nan
246    260.143854    nan
247    260.350237    nan
248    260.542518    nan
249    260.719519    nan
250    260.871271    nan
251    261.001191    nan
252    261.107835    nan
253    261.188439    nan
254    261.244059    nan
255    261.277051    nan
