# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.391872    0.237461
2    0.687602    0.386253
3    1.010095    0.487953
4    1.392194    0.554680
5    1.837569    0.602045
6    2.353897    0.641798
7    2.938268    0.673414
8    3.601164    0.702618
9    4.335678    0.726614
10    5.134196    0.740422
11    5.999247    0.746091
12    6.923560    0.749995
13    7.913581    0.751696
14    8.969338    0.748701
15    10.083510    0.750361
16    11.254225    nan
17    12.482882    nan
18    13.754884    nan
19    15.083664    nan
20    16.465483    nan
21    17.901936    nan
22    19.378199    nan
23    20.888941    nan
24    22.444511    nan
25    24.047637    nan
26    25.682298    nan
27    27.359048    nan
28    29.058852    nan
29    30.791201    nan
30    32.547562    nan
31    34.336646    nan
32    36.138638    nan
33    37.972598    nan
34    39.824204    nan
35    41.700581    nan
36    43.599267    nan
37    45.516786    nan
38    47.456829    nan
39    49.422685    nan
40    51.400992    nan
41    53.406297    nan
42    55.420343    nan
43    57.453856    nan
44    59.505718    nan
45    61.565116    nan
46    63.643449    nan
47    65.735626    nan
48    67.851965    nan
49    69.963380    nan
50    72.091672    nan
51    74.227653    nan
52    76.360793    nan
53    78.512979    nan
54    80.672920    nan
55    82.843048    nan
56    85.028056    nan
57    87.232476    nan
58    89.450803    nan
59    91.685899    nan
60    93.934708    nan
61    96.196675    nan
62    98.471744    nan
63    100.767782    nan
64    103.073341    nan
65    105.390792    nan
66    107.718967    nan
67    110.053092    nan
68    112.403166    nan
69    114.746646    nan
70    117.110965    nan
71    119.476878    nan
72    121.832336    nan
73    124.194014    nan
74    126.559543    nan
75    128.927465    nan
76    131.299486    nan
77    133.667238    nan
78    136.030140    nan
79    138.381559    nan
80    140.737266    nan
81    143.094292    nan
82    145.443612    nan
83    147.782330    nan
84    150.120351    nan
85    152.456918    nan
86    154.785762    nan
87    157.111426    nan
88    159.431933    nan
89    161.743182    nan
90    164.054143    nan
91    166.341707    nan
92    168.622852    nan
93    170.888969    nan
94    173.154220    nan
95    175.417109    nan
96    177.673504    nan
97    179.912723    nan
98    182.159252    nan
99    184.393660    nan
100    186.629515    nan
101    188.866223    nan
102    191.095830    nan
103    193.331982    nan
104    195.568407    nan
105    197.800492    nan
106    200.049555    nan
107    202.288184    nan
108    204.540440    nan
109    206.779413    nan
110    209.040861    nan
111    211.307167    nan
112    213.587326    nan
113    215.867045    nan
114    218.165685    nan
115    220.476450    nan
116    222.789674    nan
117    225.107800    nan
118    227.432519    nan
119    229.759968    nan
120    232.085885    nan
121    234.416553    nan
122    236.753752    nan
123    239.098046    nan
124    241.440919    nan
125    243.787398    nan
126    246.135965    nan
127    248.494686    nan
128    250.838399    nan
129    253.179135    nan
130    255.543335    nan
131    257.902516    nan
132    260.260781    nan
133    262.607019    nan
134    264.947514    nan
135    267.255697    nan
136    269.553298    nan
137    271.848470    nan
138    274.130264    nan
139    276.398629    nan
140    278.659409    nan
141    280.912421    nan
142    283.145238    nan
143    285.350037    nan
144    287.528602    nan
145    289.686392    nan
146    291.819965    nan
147    293.922436    nan
148    295.995677    nan
149    298.045024    nan
150    300.063493    nan
151    302.064162    nan
152    304.043093    nan
153    305.982083    nan
154    307.886556    nan
155    309.757087    nan
156    311.589335    nan
157    313.388851    nan
158    315.165381    nan
159    316.906413    nan
160    318.615785    nan
161    320.290034    nan
162    321.934076    nan
163    323.549438    nan
164    325.134954    nan
165    326.690723    nan
166    328.229241    nan
167    329.745424    nan
168    331.232566    nan
169    332.694968    nan
170    334.117224    nan
171    335.515455    nan
172    336.894629    nan
173    338.242391    nan
174    339.549645    nan
175    340.834095    nan
176    342.083931    nan
177    343.305094    nan
178    344.511941    nan
179    345.692414    nan
180    346.842802    nan
181    347.978113    nan
182    349.080891    nan
183    350.160713    nan
184    351.214926    nan
185    352.243073    nan
186    353.255092    nan
187    354.240962    nan
188    355.204172    nan
189    356.131824    nan
190    357.039398    nan
191    357.918649    nan
192    358.766204    nan
193    359.582655    nan
194    360.371616    nan
195    361.125835    nan
196    361.858015    nan
197    362.572563    nan
198    363.261161    nan
199    363.924749    nan
200    364.560162    nan
201    365.171618    nan
202    365.738791    nan
203    366.288140    nan
204    366.819488    nan
205    367.328574    nan
206    367.830530    nan
207    368.313655    nan
208    368.771720    nan
209    369.198974    nan
210    369.612549    nan
211    370.009660    nan
212    370.380588    nan
213    370.737185    nan
214    371.062960    nan
215    371.374259    nan
216    371.667200    nan
217    371.940122    nan
218    372.183962    nan
219    372.411379    nan
220    372.623370    nan
221    372.817573    nan
222    372.997845    nan
223    373.172615    nan
224    373.335624    nan
225    373.487127    nan
226    373.623276    nan
227    373.762527    nan
228    373.886759    nan
229    373.995524    nan
230    374.101758    nan
231    374.196022    nan
232    374.287239    nan
233    374.358138    nan
234    374.425950    nan
235    374.494995    nan
236    374.564176    nan
237    374.635649    nan
238    374.686961    nan
239    374.742829    nan
240    374.785966    nan
241    374.825096    nan
242    374.874737    nan
243    374.921605    nan
244    374.969595    nan
245    375.029044    nan
246    375.081528    nan
247    375.135681    nan
248    375.198060    nan
249    375.260024    nan
250    375.311669    nan
251    375.352822    nan
252    375.382562    nan
253    375.411659    nan
254    375.436359    nan
255    375.459663    nan
