# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.463451    0.262323
2    0.758422    0.433660
3    1.046805    0.550454
4    1.384524    0.631172
5    1.779112    0.689673
6    2.213903    0.740879
7    2.688599    0.786239
8    3.212851    0.830894
9    3.793357    0.867520
10    4.403902    0.898975
11    5.054928    0.923459
12    5.740590    0.942922
13    6.475369    0.954710
14    7.252392    0.962733
15    8.062159    0.971266
16    8.895694    nan
17    9.768549    nan
18    10.665236    nan
19    11.597497    nan
20    12.545054    nan
21    13.525102    nan
22    14.527831    nan
23    15.562895    nan
24    16.615127    nan
25    17.689518    nan
26    18.780407    nan
27    19.914136    nan
28    21.077827    nan
29    22.257291    nan
30    23.455929    nan
31    24.674065    nan
32    25.919018    nan
33    27.178923    nan
34    28.461063    nan
35    29.754445    nan
36    31.059983    nan
37    32.381758    nan
38    33.721102    nan
39    35.082786    nan
40    36.455251    nan
41    37.845963    nan
42    39.254819    nan
43    40.692063    nan
44    42.136309    nan
45    43.595549    nan
46    45.077172    nan
47    46.563386    nan
48    48.068628    nan
49    49.583736    nan
50    51.109697    nan
51    52.639218    nan
52    54.163237    nan
53    55.662503    nan
54    57.161028    nan
55    58.661225    nan
56    60.152264    nan
57    61.631438    nan
58    63.091649    nan
59    64.563148    nan
60    66.029076    nan
61    67.475837    nan
62    68.916323    nan
63    70.351565    nan
64    71.766576    nan
65    73.159303    nan
66    74.530753    nan
67    75.897210    nan
68    77.235219    nan
69    78.554900    nan
70    79.853447    nan
71    81.128599    nan
72    82.390557    nan
73    83.643011    nan
74    84.873157    nan
75    86.087402    nan
76    87.272842    nan
77    88.440446    nan
78    89.573179    nan
79    90.701284    nan
80    91.815445    nan
81    92.923008    nan
82    94.021950    nan
83    95.112332    nan
84    96.200149    nan
85    97.283332    nan
86    98.352434    nan
87    99.418992    nan
88    100.470366    nan
89    101.502448    nan
90    102.524197    nan
91    103.530163    nan
92    104.519939    nan
93    105.498413    nan
94    106.467710    nan
95    107.414914    nan
96    108.354816    nan
97    109.262420    nan
98    110.173154    nan
99    111.071883    nan
100    111.957760    nan
101    112.838166    nan
102    113.722043    nan
103    114.583948    nan
104    115.430024    nan
105    116.272224    nan
106    117.123516    nan
107    117.960583    nan
108    118.797858    nan
109    119.631892    nan
110    120.465471    nan
111    121.278276    nan
112    122.075957    nan
113    122.876162    nan
114    123.678359    nan
115    124.464552    nan
116    125.238066    nan
117    126.000761    nan
118    126.768032    nan
119    127.514749    nan
120    128.262384    nan
121    129.000557    nan
122    129.735703    nan
123    130.452998    nan
124    131.184609    nan
125    131.937899    nan
126    132.705234    nan
127    133.461014    nan
128    134.235273    nan
129    135.024373    nan
130    135.808981    nan
131    136.595527    nan
132    137.387438    nan
133    138.195126    nan
134    139.011016    nan
135    139.838583    nan
136    140.660610    nan
137    141.493706    nan
138    142.325367    nan
139    143.160059    nan
140    143.994779    nan
141    144.826104    nan
142    145.669101    nan
143    146.507414    nan
144    147.335137    nan
145    148.172999    nan
146    149.008139    nan
147    149.839390    nan
148    150.660080    nan
149    151.489425    nan
150    152.324361    nan
151    153.146674    nan
152    153.983667    nan
153    154.815630    nan
154    155.650227    nan
155    156.506315    nan
156    157.373371    nan
157    158.241731    nan
158    159.099887    nan
159    159.949202    nan
160    160.822117    nan
161    161.677167    nan
162    162.524273    nan
163    163.391827    nan
164    164.250731    nan
165    165.110245    nan
166    165.981548    nan
167    166.861082    nan
168    167.757677    nan
169    168.658248    nan
170    169.556530    nan
171    170.452932    nan
172    171.348943    nan
173    172.242295    nan
174    173.138599    nan
175    174.035928    nan
176    174.930734    nan
177    175.817266    nan
178    176.706953    nan
179    177.575836    nan
180    178.447899    nan
181    179.311008    nan
182    180.173100    nan
183    181.043878    nan
184    181.909008    nan
185    182.741709    nan
186    183.593321    nan
187    184.441447    nan
188    185.286479    nan
189    186.119726    nan
190    186.948141    nan
191    187.775896    nan
192    188.611577    nan
193    189.454458    nan
194    190.298359    nan
195    191.146182    nan
196    192.006437    nan
197    192.841553    nan
198    193.692887    nan
199    194.536899    nan
200    195.392274    nan
201    196.231304    nan
202    197.051188    nan
203    197.867220    nan
204    198.684415    nan
205    199.483911    nan
206    200.282983    nan
207    201.091847    nan
208    201.894551    nan
209    202.690561    nan
210    203.472113    nan
211    204.244337    nan
212    204.995775    nan
213    205.747774    nan
214    206.491797    nan
215    207.235381    nan
216    207.963048    nan
217    208.672650    nan
218    209.366759    nan
219    210.033829    nan
220    210.690892    nan
221    211.324967    nan
222    211.947252    nan
223    212.559844    nan
224    213.156273    nan
225    213.728007    nan
226    214.282917    nan
227    214.819385    nan
228    215.340635    nan
229    215.831903    nan
230    216.295534    nan
231    216.748468    nan
232    217.175200    nan
233    217.585758    nan
234    217.996557    nan
235    218.391839    nan
236    218.768340    nan
237    219.135398    nan
238    219.470938    nan
239    219.805475    nan
240    220.116546    nan
241    220.411002    nan
242    220.694954    nan
243    220.955286    nan
244    221.188658    nan
245    221.410082    nan
246    221.612868    nan
247    221.795781    nan
248    221.957501    nan
249    222.114270    nan
250    222.247312    nan
251    222.349389    nan
252    222.447795    nan
253    222.511446    nan
254    222.561810    nan
255    222.597483    nan
