# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.178665    0.115910
2    0.391479    0.169674
3    0.685481    0.201423
4    1.071359    0.225893
5    1.552300    0.242330
6    2.118252    0.253788
7    2.770787    0.265671
8    3.511379    0.274468
9    4.334459    0.284371
10    5.239882    0.288729
11    6.219329    0.293306
12    7.273864    0.296554
13    8.398468    0.300528
14    9.593880    0.305479
15    10.856662    0.308178
16    12.184576    nan
17    13.573110    nan
18    15.022530    nan
19    16.533489    nan
20    18.096509    nan
21    19.717475    nan
22    21.391500    nan
23    23.115208    nan
24    24.888493    nan
25    26.712136    nan
26    28.581323    nan
27    30.494201    nan
28    32.443824    nan
29    34.432957    nan
30    36.456724    nan
31    38.511058    nan
32    40.596705    nan
33    42.706816    nan
34    44.835011    nan
35    46.981187    nan
36    49.138890    nan
37    51.307055    nan
38    53.480044    nan
39    55.657000    nan
40    57.835521    nan
41    60.014491    nan
42    62.190941    nan
43    64.363352    nan
44    66.528269    nan
45    68.682149    nan
46    70.827769    nan
47    72.959915    nan
48    75.081327    nan
49    77.185868    nan
50    79.269876    nan
51    81.334851    nan
52    83.374900    nan
53    85.392054    nan
54    87.387631    nan
55    89.357285    nan
56    91.297217    nan
57    93.208651    nan
58    95.083036    nan
59    96.923453    nan
60    98.731101    nan
61    100.503550    nan
62    102.239057    nan
63    103.939259    nan
64    105.597939    nan
65    107.219483    nan
66    108.802439    nan
67    110.344885    nan
68    111.845191    nan
69    113.305476    nan
70    114.726256    nan
71    116.113919    nan
72    117.464503    nan
73    118.776934    nan
74    120.053791    nan
75    121.292633    nan
76    122.489673    nan
77    123.654448    nan
78    124.778802    nan
79    125.867029    nan
80    126.920388    nan
81    127.934525    nan
82    128.908296    nan
83    129.850758    nan
84    130.759564    nan
85    131.635136    nan
86    132.478370    nan
87    133.286994    nan
88    134.061421    nan
89    134.801691    nan
90    135.506161    nan
91    136.179429    nan
92    136.818106    nan
93    137.421153    nan
94    137.998089    nan
95    138.548327    nan
96    139.074407    nan
97    139.575509    nan
98    140.057358    nan
99    140.514737    nan
100    140.951629    nan
101    141.370950    nan
102    141.769248    nan
103    142.151241    nan
104    142.516555    nan
105    142.864295    nan
106    143.196259    nan
107    143.514365    nan
108    143.818673    nan
109    144.113109    nan
110    144.387523    nan
111    144.651449    nan
112    144.903672    nan
113    145.142669    nan
114    145.368492    nan
115    145.586846    nan
116    145.796232    nan
117    145.990805    nan
118    146.176172    nan
119    146.354165    nan
120    146.525081    nan
121    146.690304    nan
122    146.854301    nan
123    147.016949    nan
124    147.179070    nan
125    147.339563    nan
126    147.503536    nan
127    147.670846    nan
128    147.838100    nan
129    148.006353    nan
130    148.176157    nan
131    148.347665    nan
132    148.522349    nan
133    148.702081    nan
134    148.881879    nan
135    149.062686    nan
136    149.246579    nan
137    149.431554    nan
138    149.620250    nan
139    149.808668    nan
140    149.998481    nan
141    150.191213    nan
142    150.383047    nan
143    150.579269    nan
144    150.776769    nan
145    150.977510    nan
146    151.181794    nan
147    151.395446    nan
148    151.618084    nan
149    151.849221    nan
150    152.091707    nan
151    152.348654    nan
152    152.617069    nan
153    152.900083    nan
154    153.195877    nan
155    153.509888    nan
156    153.841485    nan
157    154.190697    nan
158    154.554879    nan
159    154.930922    nan
160    155.314534    nan
161    155.712250    nan
162    156.122808    nan
163    156.546057    nan
164    156.976346    nan
165    157.419216    nan
166    157.872180    nan
167    158.331826    nan
168    158.799324    nan
169    159.272600    nan
170    159.752877    nan
171    160.239289    nan
172    160.731093    nan
173    161.222252    nan
174    161.713616    nan
175    162.205483    nan
176    162.698594    nan
177    163.191929    nan
178    163.682604    nan
179    164.177842    nan
180    164.673641    nan
181    165.168808    nan
182    165.660244    nan
183    166.149247    nan
184    166.630768    nan
185    167.104810    nan
186    167.566854    nan
187    168.018692    nan
188    168.461403    nan
189    168.890911    nan
190    169.304171    nan
191    169.701888    nan
192    170.088672    nan
193    170.455530    nan
194    170.807485    nan
195    171.141008    nan
196    171.458810    nan
197    171.759537    nan
198    172.048532    nan
199    172.325475    nan
200    172.583664    nan
201    172.823639    nan
202    173.048547    nan
203    173.258121    nan
204    173.444860    nan
205    173.615187    nan
206    173.761613    nan
207    173.886316    nan
208    173.990328    nan
209    174.076056    nan
210    174.140800    nan
211    174.180711    nan
212    174.199090    nan
213    174.193488    nan
214    174.162988    nan
215    174.107643    nan
216    174.034070    nan
217    173.937561    nan
218    173.818324    nan
219    173.680641    nan
220    173.526797    nan
221    173.355807    nan
222    173.174062    nan
223    172.981046    nan
224    172.775244    nan
225    172.565253    nan
226    172.347287    nan
227    172.130271    nan
228    171.908401    nan
229    171.690721    nan
230    171.475801    nan
231    171.262579    nan
232    171.055820    nan
233    170.856686    nan
234    170.659514    nan
235    170.469740    nan
236    170.284194    nan
237    170.103133    nan
238    169.922806    nan
239    169.751445    nan
240    169.583912    nan
241    169.425320    nan
242    169.274055    nan
243    169.123664    nan
244    168.975863    nan
245    168.834374    nan
246    168.701261    nan
247    168.578197    nan
248    168.462348    nan
249    168.353801    nan
250    168.260604    nan
251    168.179841    nan
252    168.116084    nan
253    168.066839    nan
254    168.028308    nan
255    168.007350    nan
