# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.250348    0.191290
2    0.420767    0.293702
3    0.592988    0.356890
4    0.791870    0.404179
5    1.017486    0.441902
6    1.273798    0.472270
7    1.566707    0.496993
8    1.890160    0.516399
9    2.239865    0.534088
10    2.629167    0.546029
11    3.043497    0.554920
12    3.482816    0.563917
13    3.950657    0.568766
14    4.448472    0.569913
15    4.959997    0.569918
16    5.493913    nan
17    6.043612    nan
18    6.608416    nan
19    7.194558    nan
20    7.801518    nan
21    8.424324    nan
22    9.065653    nan
23    9.713590    nan
24    10.370456    nan
25    11.036513    nan
26    11.725820    nan
27    12.428338    nan
28    13.150145    nan
29    13.886096    nan
30    14.634789    nan
31    15.392544    nan
32    16.162158    nan
33    16.944482    nan
34    17.728352    nan
35    18.524827    nan
36    19.326644    nan
37    20.138827    nan
38    20.963626    nan
39    21.800296    nan
40    22.649050    nan
41    23.507013    nan
42    24.364550    nan
43    25.224824    nan
44    26.082853    nan
45    26.951836    nan
46    27.826448    nan
47    28.693929    nan
48    29.564993    nan
49    30.432098    nan
50    31.298295    nan
51    32.159973    nan
52    33.025117    nan
53    33.885427    nan
54    34.744856    nan
55    35.600933    nan
56    36.450321    nan
57    37.295630    nan
58    38.137089    nan
59    38.972202    nan
60    39.799348    nan
61    40.622743    nan
62    41.439596    nan
63    42.245578    nan
64    43.052107    nan
65    43.849105    nan
66    44.644531    nan
67    45.433158    nan
68    46.218770    nan
69    46.999701    nan
70    47.774834    nan
71    48.540990    nan
72    49.303790    nan
73    50.060340    nan
74    50.814076    nan
75    51.564597    nan
76    52.308130    nan
77    53.048940    nan
78    53.785931    nan
79    54.522285    nan
80    55.264331    nan
81    56.003890    nan
82    56.744038    nan
83    57.479051    nan
84    58.212458    nan
85    58.950235    nan
86    59.690338    nan
87    60.436712    nan
88    61.175945    nan
89    61.924360    nan
90    62.675050    nan
91    63.426532    nan
92    64.181053    nan
93    64.947526    nan
94    65.714826    nan
95    66.477443    nan
96    67.248336    nan
97    68.027688    nan
98    68.807603    nan
99    69.588036    nan
100    70.372090    nan
101    71.152981    nan
102    71.922534    nan
103    72.693111    nan
104    73.463536    nan
105    74.227726    nan
106    74.981667    nan
107    75.732042    nan
108    76.475925    nan
109    77.212479    nan
110    77.946795    nan
111    78.672313    nan
112    79.388653    nan
113    80.099854    nan
114    80.804916    nan
115    81.504798    nan
116    82.192948    nan
117    82.872203    nan
118    83.545677    nan
119    84.217685    nan
120    84.881465    nan
121    85.537792    nan
122    86.184361    nan
123    86.827529    nan
124    87.467101    nan
125    88.093008    nan
126    88.712376    nan
127    89.319490    nan
128    89.925992    nan
129    90.524183    nan
130    91.127135    nan
131    91.732414    nan
132    92.338192    nan
133    92.942501    nan
134    93.544586    nan
135    94.153014    nan
136    94.757754    nan
137    95.362056    nan
138    95.967203    nan
139    96.577460    nan
140    97.191141    nan
141    97.797909    nan
142    98.402619    nan
143    99.003907    nan
144    99.601162    nan
145    100.201419    nan
146    100.811961    nan
147    101.419347    nan
148    102.034513    nan
149    102.647003    nan
150    103.258171    nan
151    103.866593    nan
152    104.475271    nan
153    105.081489    nan
154    105.680103    nan
155    106.281482    nan
156    106.883787    nan
157    107.492371    nan
158    108.108961    nan
159    108.734037    nan
160    109.360567    nan
161    109.986453    nan
162    110.610867    nan
163    111.240238    nan
164    111.873116    nan
165    112.521780    nan
166    113.176660    nan
167    113.835127    nan
168    114.495923    nan
169    115.169384    nan
170    115.853770    nan
171    116.544536    nan
172    117.241849    nan
173    117.945912    nan
174    118.663779    nan
175    119.384990    nan
176    120.113888    nan
177    120.849403    nan
178    121.588545    nan
179    122.337140    nan
180    123.084856    nan
181    123.845292    nan
182    124.614742    nan
183    125.390459    nan
184    126.174617    nan
185    126.960898    nan
186    127.756484    nan
187    128.559315    nan
188    129.367459    nan
189    130.176720    nan
190    130.984057    nan
191    131.789912    nan
192    132.602878    nan
193    133.416032    nan
194    134.227115    nan
195    135.041768    nan
196    135.858934    nan
197    136.678256    nan
198    137.491588    nan
199    138.303146    nan
200    139.113215    nan
201    139.911636    nan
202    140.705171    nan
203    141.498432    nan
204    142.282657    nan
205    143.068080    nan
206    143.841890    nan
207    144.611418    nan
208    145.381585    nan
209    146.146986    nan
210    146.905762    nan
211    147.659586    nan
212    148.410421    nan
213    149.147946    nan
214    149.881669    nan
215    150.601168    nan
216    151.309465    nan
217    152.002664    nan
218    152.688585    nan
219    153.362542    nan
220    154.024897    nan
221    154.672370    nan
222    155.308759    nan
223    155.928860    nan
224    156.537108    nan
225    157.130491    nan
226    157.709733    nan
227    158.281452    nan
228    158.827254    nan
229    159.361492    nan
230    159.881302    nan
231    160.385196    nan
232    160.876337    nan
233    161.346563    nan
234    161.801231    nan
235    162.235070    nan
236    162.649626    nan
237    163.056591    nan
238    163.447956    nan
239    163.818600    nan
240    164.165418    nan
241    164.487740    nan
242    164.793537    nan
243    165.084382    nan
244    165.351147    nan
245    165.594156    nan
246    165.817946    nan
247    166.025865    nan
248    166.217642    nan
249    166.392178    nan
250    166.540070    nan
251    166.666780    nan
252    166.771316    nan
253    166.851739    nan
254    166.909030    nan
255    166.943168    nan
